season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_100_poss,fga_per_100_poss,fg_percent,x3p_per_100_poss,x3pa_per_100_poss,x3p_percent,x2p_per_100_poss,x2pa_per_100_poss,x2p_percent,e_fg_percent,ft_per_100_poss,fta_per_100_poss,ft_percent,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg
2022,NBA,Rodney Hood,hoodro01,29,LAC,SF,13,0.0,128,4.6,10.0,0.462,2.3,4.2,0.545,2.3,5.7,0.4,0.577,1.5,1.9,0.8,0.8,3.1,3.8,3.1,1.1,0.8,1.5,1.5,13.0,115.0,114.0
2022,NBA,Scotty Hopson,hopsosc01,32,OKC,SG,1,0.0,18,5.4,10.8,0.5,0.0,2.7,0.0,5.4,8.1,0.667,0.5,0.0,0.0,,0.0,2.7,2.7,2.7,0.0,0.0,5.4,2.7,10.8,69.0,120.0
2022,NBA,Al Horford,horfoal01,35,BOS,C,69,69.0,2005,6.6,14.1,0.467,2.2,6.6,0.336,4.4,7.5,0.582,0.546,2.0,2.4,0.842,2.7,10.5,13.1,5.7,1.2,2.3,1.6,3.2,17.4,124.0,104.0
2022,NBA,Talen Horton-Tucker,hortota01,21,LAL,SG,60,19.0,1511,7.1,17.1,0.416,1.6,5.8,0.269,5.6,11.3,0.492,0.462,3.2,4.0,0.8,1.2,4.9,6.1,5.0,1.9,0.9,2.6,4.7,18.9,102.0,114.0
2022,NBA,Danuel House Jr.,houseda01,28,3TM,SF,42,7.0,727,5.4,13.3,0.404,3.0,7.9,0.376,2.4,5.4,0.444,0.515,3.0,3.9,0.759,1.2,6.2,7.5,3.0,1.4,1.1,2.2,3.4,16.7,108.0,113.0
2022,NBA,Danuel House Jr.,houseda01,28,HOU,SF,16,1.0,233,5.1,15.1,0.338,2.0,6.9,0.294,3.1,8.2,0.375,0.405,3.5,3.9,0.895,0.8,8.0,8.8,3.9,1.0,1.0,3.7,3.3,15.7,89.0,117.0
2022,NBA,Danuel House Jr.,houseda01,28,NYK,SF,1,0.0,3,0.0,16.7,0.0,0.0,16.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2022,NBA,Danuel House Jr.,houseda01,28,UTA,SF,25,6.0,491,5.5,12.4,0.447,3.4,8.3,0.415,2.1,4.1,0.512,0.585,2.7,3.9,0.692,1.4,5.4,6.8,2.5,1.6,1.2,1.5,3.5,17.2,122.0,111.0
2022,NBA,Dwight Howard,howardw01,36,LAL,C,60,27.0,971,6.6,10.8,0.612,0.4,0.7,0.533,6.2,10.1,0.618,0.63,4.7,7.2,0.658,5.8,11.7,17.6,1.7,1.7,1.8,2.3,5.7,18.4,128.0,109.0
2022,NBA,Markus Howard,howarma02,22,DEN,SG,31,0.0,176,10.9,28.2,0.386,7.8,19.5,0.4,3.1,8.6,0.355,0.525,5.6,6.4,0.87,0.6,2.8,3.3,2.0,2.5,0.0,2.0,4.7,35.1,108.0,113.0
2022,NBA,Kevin Huerter,huertke01,23,ATL,SF,74,60.0,2188,7.7,17.1,0.454,3.6,9.2,0.389,4.2,7.8,0.53,0.559,0.9,1.2,0.808,0.7,5.0,5.7,4.6,1.2,0.6,2.0,4.2,20.0,112.0,117.0
2022,NBA,Jay Huff,huffja01,23,LAL,C,4,0.0,20,0.0,7.2,0.0,0.0,4.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,,2.4,7.2,9.6,2.4,2.4,2.4,2.4,2.4,0.0,34.0,110.0
2022,NBA,Elijah Hughes,hugheel01,23,2TM,SG,36,4.0,434,5.3,16.3,0.326,2.8,10.7,0.263,2.5,5.5,0.449,0.413,0.8,1.0,0.778,0.7,5.9,6.5,2.5,1.6,0.9,1.9,4.4,14.2,87.0,116.0
2022,NBA,Elijah Hughes,hugheel01,23,UTA,SF,14,1.0,112,6.6,15.9,0.417,4.4,12.4,0.357,2.2,3.5,0.625,0.556,1.3,1.3,1.0,0.9,6.6,7.5,2.6,1.8,0.4,3.1,3.1,19.0,105.0,111.0
2022,NBA,Elijah Hughes,hugheel01,23,POR,SG,22,3.0,322,4.9,16.4,0.296,2.3,10.2,0.224,2.6,6.2,0.415,0.366,0.6,0.9,0.667,0.6,5.6,6.2,2.4,1.5,1.1,1.5,4.9,12.6,80.0,118.0
2022,NBA,De'Andre Hunter,huntede01,24,ATL,SF,53,52.0,1577,7.9,17.9,0.442,2.3,6.1,0.379,5.6,11.8,0.474,0.506,4.0,5.2,0.765,0.8,4.7,5.5,2.1,1.1,0.7,2.2,4.8,22.1,106.0,117.0
2022,NBA,Feron Hunt,huntfe01,22,NYK,SF,2,0.0,8,0.0,12.5,0.0,0.0,0.0,,0.0,12.5,0.0,0.0,0.0,0.0,,6.3,0.0,6.3,6.3,6.3,0.0,6.3,6.3,0.0,41.0,105.0
2022,NBA,Chandler Hutchison,hutchch01,25,PHO,SF,6,0.0,22,2.2,4.4,0.5,0.0,0.0,,2.2,4.4,0.5,0.5,4.4,4.4,1.0,0.0,10.9,10.9,4.4,0.0,0.0,8.7,2.2,8.7,68.0,110.0
2022,NBA,Bones Hyland,hylanbo01,21,DEN,SG,69,4.0,1310,8.6,21.4,0.403,4.9,13.4,0.366,3.7,8.0,0.465,0.518,4.0,4.7,0.856,0.5,6.5,7.0,7.2,1.5,0.7,3.2,5.7,26.1,109.0,112.0
2022,NBA,Serge Ibaka,ibakase01,32,2TM,C,54,12.0,877,8.2,16.4,0.5,2.1,5.5,0.374,6.2,10.9,0.563,0.563,1.8,2.4,0.727,3.4,10.4,13.9,2.7,0.6,1.8,2.4,5.7,20.2,112.0,110.0
2022,NBA,Serge Ibaka,ibakase01,32,LAC,C,35,10.0,538,8.6,17.5,0.49,2.2,5.6,0.387,6.4,11.8,0.538,0.552,1.8,2.6,0.69,3.6,10.0,13.7,3.3,0.6,2.4,3.0,5.1,21.1,108.0,109.0
2022,NBA,Serge Ibaka,ibakase01,32,MIL,C,19,2.0,339,7.7,14.7,0.519,1.8,5.2,0.351,5.8,9.5,0.612,0.582,1.7,2.1,0.8,3.1,11.1,14.2,1.8,0.6,1.0,1.4,6.5,18.8,121.0,112.0
2022,NBA,Andre Iguodala,iguodan01,38,GSW,SF,31,0.0,603,3.7,9.8,0.38,1.4,6.0,0.23,2.3,3.8,0.617,0.45,1.2,1.6,0.75,1.7,6.4,8.1,9.2,2.2,1.8,2.3,2.7,10.0,114.0,106.0
2022,NBA,Joe Ingles,inglejo01,34,UTA,SF,45,15.0,1122,5.1,12.6,0.404,3.4,9.9,0.347,1.6,2.6,0.617,0.54,0.7,1.0,0.773,0.5,5.2,5.8,7.0,1.0,0.2,2.0,3.6,14.3,117.0,114.0
2022,NBA,Brandon Ingram,ingrabr01,24,NOP,SF,55,55.0,1869,12.0,26.0,0.461,2.0,6.0,0.327,10.0,20.0,0.501,0.498,7.0,8.5,0.826,0.9,7.5,8.5,8.1,0.9,0.7,4.0,3.1,32.9,111.0,115.0
2022,NBA,Kyrie Irving,irvinky01,29,BRK,PG,29,29.0,1091,12.8,27.4,0.469,4.4,10.6,0.418,8.4,16.8,0.501,0.55,5.2,5.7,0.915,0.7,4.9,5.6,7.4,1.8,0.8,3.2,3.6,35.4,117.0,114.0
2022,NBA,Wes Iwundu,iwundwe01,27,ATL,SF,3,1.0,82,4.8,10.8,0.444,1.8,3.0,0.6,3.0,7.8,0.385,0.528,1.8,2.4,0.75,1.8,6.0,7.8,0.0,0.6,0.0,0.6,4.8,13.2,115.0,119.0
2022,NBA,Frank Jackson,jacksfr01,23,DET,PG,53,7.0,1164,8.1,20.2,0.402,3.6,11.7,0.308,4.5,8.6,0.529,0.491,3.6,4.4,0.827,0.8,2.9,3.6,2.3,1.1,0.4,1.6,3.7,23.5,106.0,118.0
2022,NBA,Isaiah Jackson,jacksis01,20,IND,C,36,15.0,541,10.5,18.6,0.563,0.5,1.4,0.313,10.0,17.2,0.584,0.575,5.4,8.0,0.682,5.4,8.1,13.5,0.9,2.3,4.7,3.6,8.3,26.9,113.0,109.0
2022,NBA,Jaren Jackson Jr.,jacksja02,22,MEM,PF,78,78.0,2126,9.7,23.3,0.415,2.9,9.0,0.319,6.8,14.3,0.476,0.477,6.4,7.8,0.823,2.7,7.5,10.2,1.9,1.6,4.0,2.9,6.1,28.6,109.0,106.0
2022,NBA,Josh Jackson,jacksjo02,24,2TM,SF,51,3.0,830,7.0,17.6,0.4,1.9,7.6,0.254,5.1,10.0,0.512,0.455,3.2,4.5,0.714,1.2,7.0,8.3,3.2,1.5,1.3,2.8,5.2,19.2,95.0,114.0
2022,NBA,Josh Jackson,jacksjo02,24,DET,SF,39,3.0,707,7.1,17.3,0.41,2.1,7.8,0.265,5.0,9.5,0.529,0.47,2.8,3.9,0.714,1.2,7.3,8.5,3.4,1.4,1.2,2.6,4.9,19.0,97.0,113.0
2022,NBA,Josh Jackson,jacksjo02,24,SAC,SF,12,0.0,123,6.7,19.2,0.347,1.2,6.7,0.176,5.5,12.5,0.438,0.378,5.9,8.2,0.714,1.6,5.5,7.0,2.0,2.0,1.6,3.5,6.7,20.3,86.0,114.0
2022,NBA,Justin Jackson,jacksju01,26,2TM,SF,7,0.0,37,6.5,19.5,0.333,3.9,11.7,0.333,2.6,7.8,0.333,0.433,2.6,2.6,1.0,1.3,7.8,9.1,2.6,0.0,0.0,1.3,3.9,19.5,99.0,112.0
2022,NBA,Justin Jackson,jacksju01,26,BOS,SF,1,0.0,2,0.0,24.8,0.0,0.0,0.0,,0.0,24.8,0.0,0.0,49.7,49.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,125.0,117.0
2022,NBA,Justin Jackson,jacksju01,26,PHO,SF,6,0.0,35,6.9,19.2,0.357,4.1,12.4,0.333,2.7,6.9,0.4,0.464,0.0,0.0,,1.4,8.2,9.6,2.7,0.0,0.0,1.4,4.1,17.9,96.0,112.0
2022,NBA,Reggie Jackson,jacksre01,31,LAC,SG,75,75.0,2337,10.0,25.6,0.392,3.5,10.7,0.326,6.5,14.9,0.439,0.46,2.9,3.4,0.847,0.8,4.9,5.7,7.5,1.2,0.3,3.6,3.3,26.5,99.0,113.0
2022,NBA,LeBron James,jamesle01,37,LAL,C,56,56.0,2084,14.7,28.1,0.524,3.7,10.3,0.359,11.0,17.8,0.62,0.59,5.8,7.7,0.756,1.4,9.1,10.6,8.0,1.7,1.4,4.5,2.8,39.0,117.0,111.0
2022,NBA,DeJon Jarreau,jarrede01,24,IND,SG,1,0.0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,125.0
2022,NBA,DaQuan Jeffries,jeffrda01,24,MEM,SG,3,0.0,9,5.3,10.6,0.5,0.0,5.3,0.0,5.3,5.3,1.0,0.5,0.0,0.0,,0.0,10.6,10.6,5.3,0.0,0.0,0.0,5.3,10.6,125.0,113.0
2022,NBA,Ty Jerome,jeromty01,24,OKC,SG,48,4.0,801,7.5,19.9,0.378,3.3,11.3,0.29,4.3,8.6,0.493,0.46,2.3,2.9,0.809,1.2,3.6,4.7,6.6,1.8,0.3,2.2,4.4,20.7,103.0,115.0
2022,NBA,Isaiah Joe,joeis01,22,PHI,SG,55,1.0,609,5.1,14.5,0.35,3.7,11.1,0.333,1.4,3.4,0.405,0.477,2.4,2.5,0.935,0.5,4.1,4.6,2.9,1.1,0.2,1.6,3.8,16.2,103.0,115.0
2022,NBA,Alize Johnson,johnsal02,25,3TM,PF,23,0.0,167,5.0,11.4,0.436,0.0,1.2,0.0,5.0,10.3,0.486,0.436,2.1,3.5,0.583,8.2,9.7,17.9,2.6,1.5,0.0,3.5,5.3,12.0,103.0,113.0
2022,NBA,Alize Johnson,johnsal02,25,CHI,PF,16,0.0,121,4.8,9.3,0.522,0.0,0.8,0.0,4.8,8.5,0.571,0.522,1.6,2.8,0.571,6.5,8.1,14.5,3.2,1.2,0.0,3.2,6.1,11.3,110.0,115.0
2022,NBA,Alize Johnson,johnsal02,25,WAS,PF,3,0.0,18,5.5,16.5,0.333,0.0,5.5,0.0,5.5,11.0,0.5,0.333,0.0,2.7,0.0,13.7,19.2,33.0,0.0,0.0,0.0,8.2,0.0,11.0,72.0,112.0
2022,NBA,Alize Johnson,johnsal02,25,NOP,PF,4,0.0,28,5.3,17.6,0.3,0.0,0.0,,5.3,17.6,0.3,0.3,5.3,7.1,0.75,12.3,10.6,22.9,1.8,3.5,0.0,1.8,5.3,15.9,106.0,108.0
2022,NBA,B.J. Johnson,johnsbj01,26,ORL,SF,4,0.0,65,8.2,18.6,0.44,3.0,7.4,0.4,5.2,11.2,0.467,0.52,0.0,0.0,,4.5,6.7,11.2,0.0,0.0,0.7,0.0,3.0,19.3,112.0,116.0
2022,NBA,Cameron Johnson,johnsca02,25,PHO,PF,66,16.0,1730,7.8,16.9,0.46,4.6,10.9,0.425,3.1,6.0,0.523,0.596,2.7,3.2,0.86,1.2,6.4,7.6,2.8,1.6,0.4,1.3,3.1,22.9,123.0,109.0
2022,NBA,David Johnson,johnsda08,20,TOR,SG,2,0.0,2,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2022,NBA,James Johnson,johnsja01,34,BRK,PF,62,10.0,1191,5.9,12.5,0.469,0.9,3.5,0.271,4.9,9.0,0.545,0.507,1.2,2.2,0.527,2.1,6.7,8.8,5.3,1.2,1.4,2.0,6.6,13.8,109.0,113.0
2022,NBA,Jalen Johnson,johnsja05,20,ATL,PF,22,0.0,120,9.0,16.8,0.537,1.2,5.3,0.231,7.8,11.5,0.679,0.573,2.0,2.9,0.714,0.8,9.8,10.6,1.2,1.2,0.8,3.7,3.7,21.3,98.0,114.0
2022,NBA,Joe Johnson,johnsjo02,40,BOS,SG,1,0.0,2,24.8,24.8,1.0,0.0,0.0,,24.8,24.8,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,200.0,117.0
2022,NBA,Keldon Johnson,johnske04,22,SAS,SF,75,74.0,2392,9.4,20.3,0.466,3.2,8.0,0.398,6.3,12.3,0.51,0.545,3.6,4.7,0.756,1.6,7.6,9.2,3.2,1.2,0.3,1.8,3.0,25.6,114.0,114.0
2022,NBA,Keon Johnson,johnske07,19,2TM,SG,37,12.0,697,6.7,19.1,0.353,2.4,7.0,0.34,4.3,12.1,0.36,0.415,2.9,3.6,0.804,1.7,4.0,5.7,5.3,2.0,0.8,3.2,4.8,18.7,94.0,116.0
2022,NBA,Keon Johnson,johnske07,19,LAC,SG,15,0.0,135,6.2,18.5,0.333,1.1,4.0,0.273,5.1,14.5,0.35,0.363,5.8,7.6,0.762,2.2,5.4,7.6,4.7,2.5,0.7,2.5,7.6,19.2,95.0,109.0
2022,NBA,Keon Johnson,johnske07,19,POR,SG,22,12.0,562,6.9,19.2,0.357,2.7,7.7,0.348,4.2,11.5,0.364,0.428,2.2,2.6,0.833,1.6,3.7,5.2,5.5,1.8,0.9,3.4,4.2,18.6,93.0,118.0
2022,NBA,Stanley Johnson,johnsst04,25,LAL,PF,48,27.0,1094,5.1,11.0,0.466,1.4,4.6,0.314,3.7,6.4,0.575,0.532,2.3,3.2,0.716,1.5,5.3,6.8,3.5,1.9,0.6,1.5,4.8,14.0,114.0,114.0
2022,NBA,Tyler Johnson,johnsty01,29,2TM,PG,6,0.0,91,3.2,10.7,0.3,2.7,7.0,0.385,0.5,3.8,0.143,0.425,0.0,0.0,,1.6,4.8,6.4,3.8,1.6,1.6,1.1,3.8,9.1,98.0,112.0
2022,NBA,Tyler Johnson,johnsty01,29,PHI,PG,3,0.0,38,5.3,13.1,0.4,3.9,9.2,0.429,1.3,3.9,0.333,0.55,0.0,0.0,,1.3,6.6,7.9,2.6,1.3,1.3,1.3,5.3,14.4,109.0,112.0
2022,NBA,Tyler Johnson,johnsty01,29,SAS,PG,3,0.0,53,1.8,9.1,0.2,1.8,5.4,0.333,0.0,3.6,0.0,0.3,0.0,0.0,,1.8,3.6,5.4,4.5,1.8,1.8,0.9,2.7,5.4,88.0,113.0
2022,NBA,Nikola Jokić,jokicni01,26,DEN,C,74,74.0,2476,15.1,26.0,0.583,1.9,5.7,0.337,13.2,20.3,0.652,0.62,7.5,9.3,0.81,4.1,16.1,20.2,11.6,2.2,1.2,5.6,3.8,39.7,126.0,105.0
2022,NBA,Carlik Jones,jonesca03,24,2TM,PG,5,0.0,23,2.2,19.6,0.111,0.0,2.2,0.0,2.2,17.4,0.125,0.111,4.4,4.4,1.0,2.2,4.4,6.5,10.9,2.2,0.0,6.5,0.0,8.7,57.0,111.0
2022,NBA,Carlik Jones,jonesca03,24,DAL,PG,3,0.0,19,0.0,18.5,0.0,0.0,2.6,0.0,0.0,15.9,0.0,0.0,5.3,5.3,1.0,2.6,5.3,7.9,13.2,2.6,0.0,7.9,0.0,5.3,52.0,109.0
2022,NBA,Carlik Jones,jonesca03,24,DEN,PG,2,0.0,4,12.3,24.5,0.5,0.0,0.0,,12.3,24.5,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,97.0,121.0
2022,NBA,Damian Jones,jonesda03,26,SAC,C,56,15.0,1017,8.3,12.6,0.658,0.5,1.4,0.345,7.8,11.2,0.696,0.677,4.4,6.2,0.718,3.5,8.1,11.6,3.3,1.2,2.2,2.8,6.2,21.5,128.0,113.0
2022,NBA,Derrick Jones Jr.,jonesde02,24,CHI,PF,51,8.0,899,5.7,10.6,0.538,1.1,3.3,0.328,4.6,7.3,0.634,0.59,3.0,3.8,0.8,3.3,5.9,9.2,1.6,1.4,1.8,1.6,5.7,15.5,124.0,113.0
2022,NBA,Herbert Jones,joneshe01,23,NOP,PF,78,69.0,2335,5.8,12.2,0.476,1.2,3.6,0.337,4.6,8.6,0.533,0.525,2.9,3.4,0.84,2.1,4.2,6.3,3.5,2.7,1.3,2.1,5.0,15.7,114.0,112.0
2022,NBA,Jemerrio Jones,jonesje01,26,LAL,SF,2,0.0,15,6.4,9.6,0.667,0.0,0.0,,6.4,9.6,0.667,0.667,0.0,0.0,,6.4,3.2,9.6,0.0,3.2,0.0,0.0,6.4,12.8,152.0,113.0
2022,NBA,Kai Jones,joneska01,21,CHO,C,21,0.0,63,6.9,10.7,0.643,0.8,1.5,0.5,6.1,9.1,0.667,0.679,2.3,6.1,0.375,2.3,6.1,8.4,3.0,0.8,1.5,4.6,6.1,16.8,98.0,116.0
2022,NBA,Mason Jones,jonesma05,23,LAL,SG,4,0.0,51,6.6,14.1,0.467,0.9,3.8,0.25,5.6,10.3,0.545,0.5,11.3,14.1,0.8,0.9,8.5,9.4,3.8,1.9,0.0,0.9,7.5,25.4,133.0,113.0
2022,NBA,Tre Jones,jonestr01,22,SAS,PG,69,11.0,1148,6.9,14.2,0.49,0.4,2.1,0.196,6.5,12.0,0.542,0.504,3.0,3.8,0.78,1.2,5.3,6.5,9.7,1.8,0.3,1.9,3.3,17.3,120.0,114.0
2022,NBA,Tyus Jones,jonesty01,25,MEM,PG,73,23.0,1549,7.7,17.0,0.451,2.5,6.3,0.39,5.2,10.7,0.487,0.524,1.7,2.0,0.818,0.5,4.9,5.4,10.0,2.0,0.1,1.4,1.0,19.5,125.0,112.0
2022,NBA,DeAndre Jordan,jordade01,33,2TM,C,48,20.0,622,7.2,11.2,0.643,0.0,0.0,,7.2,11.2,0.643,0.643,1.7,3.1,0.55,6.5,14.1,20.6,1.6,0.9,2.7,2.9,5.5,16.1,120.0,107.0
2022,NBA,DeAndre Jordan,jordade01,33,LAL,C,32,19.0,408,7.0,10.5,0.674,0.0,0.0,,7.0,10.5,0.674,0.674,1.4,3.1,0.462,6.0,14.2,20.2,1.5,1.2,3.1,2.5,5.9,15.5,123.0,107.0
2022,NBA,DeAndre Jordan,jordade01,33,PHI,C,16,1.0,214,7.5,12.6,0.593,0.0,0.0,,7.5,12.6,0.593,0.593,2.3,3.3,0.714,7.5,14.0,21.4,1.9,0.5,2.1,3.7,4.9,17.2,115.0,108.0
2022,NBA,Cory Joseph,josepco01,30,DET,PG,65,39.0,1600,5.4,12.2,0.445,2.0,4.8,0.414,3.4,7.4,0.465,0.526,3.0,3.4,0.885,0.9,4.4,5.3,7.2,1.3,0.5,2.6,4.5,15.9,115.0,116.0
2022,NBA,Georgios Kalaitzakis,kalaige01,23,2TM,SF,13,4.0,214,7.0,15.2,0.463,2.3,5.9,0.385,4.8,9.3,0.512,0.537,3.2,6.8,0.467,1.4,3.4,4.8,2.7,2.5,0.5,4.5,4.3,19.5,91.0,113.0
2022,NBA,Georgios Kalaitzakis,kalaige01,23,MIL,SF,9,0.0,48,5.0,11.0,0.455,2.0,4.0,0.5,3.0,7.0,0.429,0.545,4.0,9.0,0.444,4.0,4.0,8.0,0.0,1.0,1.0,4.0,8.0,16.0,93.0,114.0
2022,NBA,Georgios Kalaitzakis,kalaige01,23,OKC,SF,4,4.0,166,7.6,16.4,0.464,2.3,6.5,0.364,5.3,10.0,0.529,0.536,2.9,6.2,0.476,0.6,3.2,3.8,3.5,2.9,0.3,4.7,3.2,20.5,90.0,113.0
2022,NBA,Frank Kaminsky,kaminfr01,28,PHO,C,9,0.0,181,9.6,17.5,0.545,1.3,4.0,0.333,8.2,13.6,0.608,0.583,4.8,5.3,0.9,2.9,8.0,10.9,3.5,2.1,1.9,1.3,3.7,25.3,130.0,105.0
2022,NBA,Enes Freedom,kanteen01,29,BOS,C,35,1.0,411,6.2,11.7,0.526,0.2,0.6,0.4,5.9,11.1,0.533,0.536,2.9,3.4,0.857,7.4,12.0,19.3,1.0,0.6,1.7,2.4,5.1,15.5,121.0,105.0
2022,NBA,Luke Kennard,kennalu01,25,LAC,SG,70,13.0,1919,7.3,16.3,0.449,4.9,10.8,0.449,2.5,5.5,0.449,0.598,1.8,2.0,0.896,0.5,5.3,5.8,3.7,1.1,0.2,1.5,2.6,21.3,119.0,113.0
2022,NBA,Braxton Key,keybr01,24,2TM,SF,11,0.0,197,8.2,17.8,0.458,1.5,5.2,0.286,6.7,12.6,0.529,0.5,1.7,3.2,0.538,3.2,9.2,12.4,2.7,2.5,2.7,2.7,6.4,19.6,99.0,108.0
2022,NBA,Braxton Key,keybr01,24,PHI,SF,2,0.0,6,8.3,16.6,0.5,0.0,8.3,0.0,8.3,8.3,1.0,0.5,0.0,0.0,,8.3,8.3,16.6,8.3,8.3,0.0,16.6,8.3,16.6,72.0,96.0
2022,NBA,Braxton Key,keybr01,24,DET,SF,9,0.0,191,8.2,17.9,0.457,1.5,5.1,0.3,6.6,12.8,0.52,0.5,1.8,3.3,0.538,3.1,9.2,12.3,2.6,2.3,2.8,2.3,6.4,19.7,101.0,108.0
2022,NBA,George King,kingge03,28,DAL,SF,4,0.0,19,0.0,13.2,0.0,0.0,10.6,0.0,0.0,2.6,0.0,0.0,2.6,5.3,0.5,0.0,13.2,13.2,0.0,0.0,0.0,2.6,10.6,2.6,17.0,110.0
2022,NBA,Louis King,kinglo02,22,SAC,SF,10,0.0,104,6.9,21.7,0.319,3.7,12.5,0.296,3.2,9.3,0.35,0.404,3.2,4.6,0.7,0.0,5.6,5.6,4.2,0.9,0.5,0.0,6.5,20.8,100.0,118.0
2022,NBA,Corey Kispert,kispeco01,22,WAS,SF,77,36.0,1801,6.4,14.1,0.455,3.1,8.8,0.35,3.4,5.3,0.629,0.564,1.5,1.7,0.871,1.5,4.3,5.7,2.3,1.0,0.6,1.4,2.6,17.4,114.0,118.0
2022,NBA,Maxi Kleber,klebima01,30,DAL,PF,59,21.0,1450,4.9,12.3,0.398,2.9,8.9,0.325,2.0,3.4,0.586,0.516,1.6,2.3,0.708,2.4,9.7,12.1,2.4,1.0,2.0,1.6,4.8,14.3,109.0,107.0
2022,NBA,Brandon Knight,knighbr03,30,DAL,PG,5,0.0,65,7.7,19.4,0.4,3.1,13.2,0.235,4.6,6.2,0.75,0.48,6.2,6.2,1.0,0.0,6.2,6.2,6.2,0.8,0.0,3.1,3.9,24.8,110.0,113.0
2022,NBA,Nathan Knight,knighna01,24,MIN,PF,37,2.0,267,8.0,15.7,0.511,0.7,2.3,0.308,7.3,13.4,0.547,0.534,7.8,10.7,0.733,5.7,9.4,15.1,3.9,1.2,1.4,3.2,7.5,24.6,122.0,111.0
2022,NBA,Kevin Knox,knoxke01,22,2TM,SF,30,0.0,222,6.9,19.0,0.365,3.4,12.1,0.278,3.6,6.9,0.516,0.453,3.6,4.9,0.727,3.1,6.7,9.8,2.2,0.9,0.4,1.6,4.2,20.8,106.0,115.0
2022,NBA,Kevin Knox,knoxke01,22,NYK,SF,13,0.0,111,6.8,18.0,0.375,4.5,12.6,0.357,2.3,5.4,0.417,0.5,3.2,4.5,0.7,3.6,6.3,9.9,1.4,0.9,0.5,2.3,2.3,21.2,107.0,113.0
2022,NBA,Kevin Knox,knoxke01,22,ATL,SF,17,0.0,111,7.1,19.9,0.356,2.2,11.5,0.192,4.9,8.4,0.579,0.411,4.0,5.3,0.75,2.7,7.1,9.7,3.1,0.9,0.4,0.9,6.2,20.4,104.0,117.0
2022,NBA,John Konchar,konchjo01,25,MEM,SG,72,7.0,1292,5.0,9.7,0.515,1.9,4.7,0.413,3.1,5.0,0.61,0.615,1.0,1.8,0.551,3.2,9.0,12.2,4.0,1.7,0.8,1.1,3.3,12.9,133.0,109.0
2022,NBA,Furkan Korkmaz,korkmfu01,24,PHI,SG,67,19.0,1414,6.4,16.6,0.387,2.7,9.4,0.289,3.7,7.2,0.515,0.469,2.4,3.0,0.81,0.8,5.4,6.2,4.5,1.2,0.3,1.7,2.0,18.0,104.0,114.0
2022,NBA,Luke Kornet,kornelu01,26,3TM,C,15,0.0,103,6.3,13.0,0.481,0.0,2.4,0.0,6.3,10.6,0.591,0.481,1.9,2.9,0.667,6.3,7.7,14.0,4.3,1.4,1.4,0.0,4.3,14.5,133.0,107.0
2022,NBA,Luke Kornet,kornelu01,26,CLE,C,2,0.0,15,3.3,16.6,0.2,0.0,3.3,0.0,3.3,13.3,0.25,0.2,6.7,10.0,0.667,6.7,3.3,10.0,3.3,0.0,3.3,0.0,3.3,13.3,96.0,112.0
2022,NBA,Luke Kornet,kornelu01,26,MIL,C,1,0.0,3,0.0,16.0,0.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,,16.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,70.0,120.0
2022,NBA,Luke Kornet,kornelu01,26,BOS,C,12,0.0,85,7.0,12.3,0.571,0.0,2.3,0.0,7.0,9.9,0.706,0.571,1.2,1.8,0.667,5.8,8.8,14.6,4.7,1.8,1.2,0.0,4.1,15.2,145.0,106.0
2022,NBA,Vit Krejci,krejcvi01,21,OKC,SG,30,8.0,690,4.8,11.8,0.407,2.3,6.9,0.327,2.5,4.9,0.522,0.503,1.3,1.6,0.864,1.3,5.9,7.1,4.0,1.3,0.6,2.0,4.6,13.2,105.0,115.0
2022,NBA,Arnoldas Kulboka,kulboar01,24,CHO,SF,2,0.0,5,0.0,9.6,0.0,0.0,9.6,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,123.0
2022,NBA,Jonathan Kuminga,kuminjo01,19,GSW,SF,70,12.0,1185,9.7,18.9,0.513,2.1,6.1,0.336,7.7,12.8,0.598,0.567,5.3,7.8,0.684,2.2,7.4,9.6,2.6,1.3,0.9,3.0,6.0,26.8,112.0,108.0
