season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2024,NBA,Kobe Bufkin,bufkiko01,20.0,ATL,SG,17,0.0,196.0,34,92,0.37,9.0,40.0,0.225,25.0,52.0,0.481,0.418,4,8,0.5,6.0,27.0,33.0,27,7.0,5.0,10.0,20.0,81,0.0
2024,NBA,Reggie Bullock,bullore01,32.0,HOU,SF,44,0.0,417.0,34,82,0.415,27.0,67.0,0.403,7.0,15.0,0.467,0.579,1,1,1.0,6.0,67.0,73.0,15,12.0,5.0,10.0,29.0,96,0.0
2024,NBA,Alec Burks,burksal01,32.0,2TM,SG,66,1.0,1212.0,210,569,0.369,124.0,330.0,0.376,86.0,239.0,0.36,0.478,145,167,0.868,24.0,126.0,150.0,88,28.0,12.0,48.0,75.0,689,0.0
2024,NBA,Alec Burks,burksal01,32.0,DET,SG,43,0.0,901.0,160,406,0.394,99.0,247.0,0.401,61.0,159.0,0.384,0.516,121,134,0.903,16.0,94.0,110.0,68,21.0,11.0,32.0,64.0,540,0.0
2024,NBA,Alec Burks,burksal01,32.0,NYK,SG,23,1.0,311.0,50,163,0.307,25.0,83.0,0.301,25.0,80.0,0.313,0.383,24,33,0.727,8.0,32.0,40.0,20,7.0,1.0,16.0,11.0,149,0.0
2024,NBA,Jared Butler,butleja02,23.0,WAS,SG,40,0.0,566.0,98,201,0.488,24.0,78.0,0.308,74.0,123.0,0.602,0.547,31,36,0.861,9.0,49.0,58.0,126,29.0,8.0,50.0,58.0,251,0.0
2024,NBA,Jimmy Butler,butleji01,34.0,MIA,PF,60,60.0,2042.0,396,793,0.499,60.0,145.0,0.414,336.0,648.0,0.519,0.537,394,459,0.858,105.0,213.0,318.0,298,79.0,17.0,102.0,68.0,1246,1.0
2024,NBA,Jamal Cain,cainja01,24.0,MIA,PF,26,1.0,259.0,34,79,0.43,11.0,31.0,0.355,23.0,48.0,0.479,0.5,18,23,0.783,15.0,22.0,37.0,10,10.0,5.0,8.0,22.0,97,0.0
2024,NBA,Kentavious Caldwell-Pope,caldwke01,30.0,DEN,SG,76,76.0,2402.0,270,587,0.46,125.0,308.0,0.406,145.0,279.0,0.52,0.566,101,113,0.894,31.0,152.0,183.0,183,98.0,42.0,75.0,151.0,766,0.0
2024,NBA,Toumani Camara,camarto01,23.0,POR,PF,70,49.0,1739.0,197,438,0.45,58.0,172.0,0.337,139.0,266.0,0.523,0.516,75,99,0.758,139.0,204.0,343.0,87,66.0,33.0,84.0,174.0,527,0.0
2024,NBA,Clint Capela,capelca01,29.0,ATL,C,73,73.0,1883.0,353,618,0.571,0.0,1.0,0.0,353.0,617.0,0.572,0.571,130,206,0.631,335.0,441.0,776.0,91,43.0,106.0,74.0,164.0,836,0.0
2024,NBA,Jevon Carter,carteje01,28.0,CHI,PG,72,0.0,1004.0,138,365,0.378,77.0,234.0,0.329,61.0,131.0,0.466,0.484,4,7,0.571,11.0,49.0,60.0,94,37.0,16.0,36.0,71.0,357,0.0
2024,NBA,Wendell Carter Jr.,cartewe01,24.0,ORL,C,55,48.0,1406.0,223,425,0.525,64.0,171.0,0.374,159.0,254.0,0.626,0.6,93,134,0.694,112.0,269.0,381.0,95,35.0,28.0,68.0,121.0,603,0.0
2024,NBA,D.J. Carton,cartodj01,23.0,TOR,SG,4,0.0,36.0,3,8,0.375,1.0,4.0,0.25,2.0,4.0,0.5,0.438,4,5,0.8,2.0,2.0,4.0,3,1.0,0.0,1.0,3.0,11,0.0
2024,NBA,Alex Caruso,carusal01,29.0,CHI,SG,71,57.0,2040.0,253,541,0.468,136.0,333.0,0.408,117.0,208.0,0.563,0.593,73,96,0.76,62.0,211.0,273.0,247,120.0,70.0,102.0,181.0,715,0.0
2024,NBA,Colin Castleton,castlco01,23.0,LAL,C,16,0.0,59.0,9,16,0.563,0.0,0.0,,9.0,16.0,0.563,0.563,6,6,1.0,6.0,6.0,12.0,3,2.0,0.0,3.0,11.0,24,0.0
2024,NBA,Malcolm Cazalon,cazalma01,22.0,DET,SG,1,0.0,3.0,0,0,,0.0,0.0,,0.0,0.0,,,0,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2024,NBA,Justin Champagnie,champju01,22.0,WAS,SF,15,1.0,235.0,32,78,0.41,13.0,45.0,0.289,19.0,33.0,0.576,0.494,12,15,0.8,19.0,34.0,53.0,19,10.0,9.0,10.0,14.0,89,0.0
2024,NBA,Julian Champagnie,champju02,22.0,SAS,SF,74,59.0,1468.0,164,402,0.408,101.0,277.0,0.365,63.0,125.0,0.504,0.534,75,92,0.815,42.0,164.0,206.0,103,48.0,42.0,57.0,77.0,504,0.0
2024,NBA,Max Christie,chrisma02,20.0,LAL,SG,67,7.0,944.0,103,241,0.427,42.0,118.0,0.356,61.0,123.0,0.496,0.515,36,46,0.783,15.0,127.0,142.0,60,20.0,17.0,35.0,57.0,284,0.0
2024,NBA,Sidy Cissoko,cissosi01,19.0,SAS,SF,12,0.0,141.0,16,33,0.485,1.0,12.0,0.083,15.0,21.0,0.714,0.5,12,15,0.8,8.0,14.0,22.0,10,7.0,3.0,3.0,18.0,45,0.0
2024,NBA,Brandon Clarke,clarkbr01,27.0,MEM,PF,6,1.0,134.0,33,59,0.559,1.0,6.0,0.167,32.0,53.0,0.604,0.568,1,7,0.143,13.0,19.0,32.0,9,5.0,6.0,3.0,8.0,68,0.0
2024,NBA,Jordan Clarkson,clarkjo01,31.0,UTA,SG,55,19.0,1682.0,337,816,0.413,91.0,309.0,0.294,246.0,507.0,0.485,0.469,177,201,0.881,49.0,139.0,188.0,277,35.0,6.0,146.0,81.0,942,1.0
2024,NBA,Nic Claxton,claxtni01,24.0,BRK,C,71,71.0,2116.0,366,582,0.629,1.0,5.0,0.2,365.0,577.0,0.633,0.63,108,196,0.551,193.0,513.0,706.0,147,46.0,146.0,93.0,175.0,841,0.0
2024,NBA,Noah Clowney,clownno01,19.0,BRK,PF,23,4.0,370.0,50,93,0.538,12.0,33.0,0.364,38.0,60.0,0.633,0.602,21,30,0.7,26.0,55.0,81.0,18,8.0,16.0,15.0,25.0,133,0.0
2024,NBA,Amir Coffey,coffeam01,26.0,LAC,SF,70,13.0,1460.0,166,352,0.472,70.0,184.0,0.38,96.0,168.0,0.571,0.571,61,71,0.859,29.0,119.0,148.0,76,41.0,14.0,33.0,102.0,463,0.0
2024,NBA,John Collins,collijo01,26.0,UTA,PF,68,66.0,1901.0,397,746,0.532,86.0,232.0,0.371,311.0,514.0,0.605,0.59,147,185,0.795,157.0,418.0,575.0,77,40.0,61.0,98.0,191.0,1027,0.0
2024,NBA,Zach Collins,colliza01,26.0,SAS,C,69,29.0,1526.0,298,616,0.484,58.0,181.0,0.32,240.0,435.0,0.552,0.531,122,162,0.753,118.0,252.0,370.0,194,34.0,52.0,132.0,206.0,776,0.0
2024,NBA,Mike Conley,conlemi01,36.0,MIN,PG,76,76.0,2193.0,294,644,0.457,179.0,405.0,0.442,115.0,239.0,0.481,0.595,102,112,0.911,37.0,181.0,218.0,449,88.0,17.0,102.0,128.0,869,0.0
2024,NBA,Pat Connaughton,connapa01,31.0,MIL,SF,76,3.0,1676.0,151,347,0.435,82.0,238.0,0.345,69.0,109.0,0.633,0.553,44,58,0.759,51.0,188.0,239.0,161,40.0,19.0,49.0,99.0,428,0.0
2024,NBA,Bilal Coulibaly,coulibi01,19.0,WAS,SF,63,15.0,1715.0,188,432,0.435,64.0,185.0,0.346,124.0,247.0,0.502,0.509,92,131,0.702,56.0,200.0,256.0,110,57.0,48.0,87.0,137.0,532,0.0
2024,NBA,Ricky Council IV,councri01,22.0,PHI,SG,32,0.0,289.0,54,112,0.482,12.0,32.0,0.375,42.0,80.0,0.525,0.536,53,71,0.746,14.0,32.0,46.0,16,8.0,1.0,5.0,17.0,173,0.0
2024,NBA,Robert Covington,covinro01,33.0,2TM,PF,29,6.0,488.0,43,98,0.439,19.0,56.0,0.339,24.0,42.0,0.571,0.536,22,26,0.846,31.0,66.0,97.0,24,39.0,18.0,11.0,56.0,127,0.0
2024,NBA,Robert Covington,covinro01,33.0,LAC,PF,3,3.0,69.0,3,9,0.333,2.0,8.0,0.25,1.0,1.0,1.0,0.444,1,2,0.5,2.0,6.0,8.0,7,6.0,2.0,0.0,7.0,9,0.0
2024,NBA,Robert Covington,covinro01,33.0,PHI,SF,26,3.0,419.0,40,89,0.449,17.0,48.0,0.354,23.0,41.0,0.561,0.545,21,24,0.875,29.0,60.0,89.0,17,33.0,16.0,11.0,49.0,118,0.0
2024,NBA,Torrey Craig,craigto01,33.0,CHI,SF,53,14.0,1049.0,108,251,0.43,60.0,153.0,0.392,48.0,98.0,0.49,0.55,27,36,0.75,69.0,148.0,217.0,58,30.0,21.0,32.0,110.0,303,0.0
2024,NBA,Jae Crowder,crowdja01,33.0,MIL,PF,50,25.0,1156.0,114,270,0.422,58.0,166.0,0.349,56.0,104.0,0.538,0.53,26,36,0.722,31.0,130.0,161.0,66,38.0,9.0,23.0,74.0,312,0.0
2024,NBA,Jalen Crutcher,crutcja01,24.0,NOP,PG,1,0.0,3.0,0,1,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
2024,NBA,Cade Cunningham,cunnica01,22.0,DET,PG,62,62.0,2074.0,524,1167,0.449,119.0,335.0,0.355,405.0,832.0,0.487,0.5,238,274,0.869,33.0,235.0,268.0,464,56.0,22.0,212.0,153.0,1405,0.0
2024,NBA,Seth Curry,curryse01,33.0,2TM,SG,44,4.0,616.0,80,204,0.392,38.0,108.0,0.352,42.0,96.0,0.438,0.485,28,31,0.903,18.0,50.0,68.0,44,22.0,6.0,21.0,39.0,226,0.0
2024,NBA,Seth Curry,curryse01,33.0,DAL,SG,36,3.0,457.0,54,145,0.372,29.0,80.0,0.363,25.0,65.0,0.385,0.472,17,19,0.895,15.0,37.0,52.0,30,17.0,3.0,16.0,32.0,154,0.0
2024,NBA,Seth Curry,curryse01,33.0,CHO,SG,8,1.0,159.0,26,59,0.441,9.0,28.0,0.321,17.0,31.0,0.548,0.517,11,12,0.917,3.0,13.0,16.0,14,5.0,3.0,5.0,7.0,72,0.0
2024,NBA,Stephen Curry,curryst01,35.0,GSW,PG,74,74.0,2421.0,650,1445,0.45,357.0,876.0,0.408,293.0,569.0,0.515,0.573,299,324,0.923,37.0,293.0,330.0,379,54.0,28.0,210.0,117.0,1956,0.0
2024,NBA,Dyson Daniels,daniedy01,20.0,NOP,PG,61,16.0,1358.0,139,311,0.447,42.0,135.0,0.311,97.0,176.0,0.551,0.514,34,53,0.642,62.0,174.0,236.0,164,85.0,25.0,59.0,101.0,354,0.0
2024,NBA,Anthony Davis,davisan02,30.0,LAL,C,76,76.0,2700.0,713,1283,0.556,29.0,107.0,0.271,684.0,1176.0,0.582,0.567,421,516,0.816,239.0,722.0,961.0,266,91.0,178.0,159.0,177.0,1876,2.0
2024,NBA,JD Davison,davisjd01,21.0,BOS,SG,8,0.0,39.0,5,12,0.417,3.0,7.0,0.429,2.0,5.0,0.4,0.542,3,4,0.75,2.0,8.0,10.0,10,1.0,1.0,2.0,4.0,16,0.0
2024,NBA,Johnny Davis,davisjo06,21.0,WAS,SG,50,6.0,613.0,62,154,0.403,14.0,40.0,0.35,48.0,114.0,0.421,0.448,14,24,0.583,18.0,54.0,72.0,32,18.0,10.0,13.0,57.0,152,0.0
2024,NBA,Dexter Dennis,dennide01,24.0,DAL,SG,4,0.0,30.0,10,19,0.526,1.0,8.0,0.125,9.0,11.0,0.818,0.553,1,3,0.333,1.0,8.0,9.0,4,0.0,1.0,3.0,1.0,22,0.0
2024,NBA,DeMar DeRozan,derozde01,34.0,CHI,SF,79,79.0,2989.0,650,1355,0.48,75.0,225.0,0.333,575.0,1130.0,0.509,0.507,522,612,0.853,43.0,297.0,340.0,421,90.0,45.0,135.0,161.0,1897,0.0
2024,NBA,Moussa Diabaté,diabamo01,22.0,LAC,C,11,0.0,64.0,10,19,0.526,0.0,0.0,,10.0,19.0,0.526,0.526,9,14,0.643,15.0,9.0,24.0,4,5.0,1.0,2.0,4.0,29,0.0
2024,NBA,Mamadi Diakite,diakima01,27.0,2TM,PF,6,0.0,24.0,4,6,0.667,0.0,1.0,0.0,4.0,5.0,0.8,0.667,4,6,0.667,1.0,3.0,4.0,2,1.0,1.0,1.0,2.0,12,0.0
2024,NBA,Mamadi Diakite,diakima01,27.0,SAS,PF,3,0.0,16.0,4,5,0.8,0.0,0.0,,4.0,5.0,0.8,0.8,4,6,0.667,1.0,2.0,3.0,2,0.0,1.0,0.0,1.0,12,0.0
2024,NBA,Mamadi Diakite,diakima01,27.0,NYK,PF,3,0.0,8.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0,0,,0.0,1.0,1.0,0,1.0,0.0,1.0,1.0,0,0.0
2024,NBA,Hamidou Diallo,diallha01,25.0,WAS,SG,2,0.0,5.0,1,2,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0,0,,2.0,0.0,2.0,1,2.0,0.0,1.0,1.0,2,0.0
2024,NBA,Gradey Dick,dickgr01,20.0,TOR,SG,60,17.0,1268.0,189,445,0.425,88.0,241.0,0.365,101.0,204.0,0.495,0.524,44,51,0.863,27.0,105.0,132.0,68,34.0,2.0,50.0,87.0,510,0.0
2024,NBA,Ousmane Dieng,diengou01,20.0,OKC,PF,33,0.0,365.0,49,116,0.422,21.0,70.0,0.3,28.0,46.0,0.609,0.513,14,16,0.875,10.0,41.0,51.0,37,8.0,5.0,19.0,22.0,133,0.0
2024,NBA,Spencer Dinwiddie,dinwisp01,30.0,2TM,PG,76,52.0,2152.0,251,640,0.392,124.0,368.0,0.337,127.0,272.0,0.467,0.489,169,210,0.805,30.0,175.0,205.0,356,51.0,22.0,91.0,138.0,795,0.0
2024,NBA,Spencer Dinwiddie,dinwisp01,30.0,BRK,PG,48,48.0,1474.0,195,499,0.391,89.0,278.0,0.32,106.0,221.0,0.48,0.48,125,160,0.781,26.0,132.0,158.0,288,38.0,9.0,62.0,86.0,604,0.0
2024,NBA,Spencer Dinwiddie,dinwisp01,30.0,LAL,PG,28,4.0,678.0,56,141,0.397,35.0,90.0,0.389,21.0,51.0,0.412,0.521,44,50,0.88,4.0,43.0,47.0,68,13.0,13.0,29.0,52.0,191,0.0
2024,NBA,Donte DiVincenzo,divindo01,27.0,NYK,SG,81,63.0,2360.0,445,1004,0.443,283.0,705.0,0.401,162.0,299.0,0.542,0.584,86,114,0.754,63.0,234.0,297.0,216,107.0,36.0,113.0,166.0,1259,0.0
2024,NBA,Luka Dončić,doncilu01,24.0,DAL,PG,70,70.0,2624.0,804,1652,0.487,284.0,744.0,0.382,520.0,908.0,0.573,0.573,478,608,0.786,59.0,588.0,647.0,686,99.0,38.0,282.0,149.0,2370,21.0
2024,NBA,Luguentz Dort,dortlu01,24.0,OKC,SF,79,79.0,2246.0,288,657,0.438,156.0,396.0,0.394,132.0,261.0,0.506,0.557,128,155,0.826,74.0,210.0,284.0,113,72.0,47.0,74.0,228.0,860,0.0
2024,NBA,Ayo Dosunmu,dosunay01,24.0,CHI,SG,76,37.0,2212.0,360,719,0.501,119.0,295.0,0.403,241.0,424.0,0.568,0.583,85,105,0.81,54.0,162.0,216.0,242,68.0,36.0,103.0,166.0,924,0.0
2024,NBA,Jeff Dowtin,dowtije01,26.0,PHI,PG,12,0.0,142.0,20,36,0.556,9.0,19.0,0.474,11.0,17.0,0.647,0.681,3,4,0.75,3.0,17.0,20.0,27,7.0,1.0,5.0,1.0,52,0.0
2024,NBA,Henri Drell,drellhe01,23.0,CHI,SF,4,0.0,30.0,4,10,0.4,2.0,6.0,0.333,2.0,4.0,0.5,0.5,1,2,0.5,1.0,3.0,4.0,4,2.0,1.0,2.0,6.0,11,0.0
2024,NBA,Andre Drummond,drumman01,30.0,CHI,C,79,10.0,1351.0,267,480,0.556,0.0,3.0,0.0,267.0,477.0,0.56,0.556,129,218,0.592,265.0,443.0,708.0,37,73.0,48.0,81.0,140.0,663,0.0
2024,NBA,Chris Duarte,duartch01,26.0,SAC,SF,59,11.0,719.0,80,210,0.381,44.0,127.0,0.346,36.0,83.0,0.434,0.486,26,33,0.788,26.0,80.0,106.0,44,28.0,8.0,26.0,80.0,230,0.0
2024,NBA,David Duke Jr.,dukeda01,24.0,SAS,SG,4,0.0,51.0,10,18,0.556,3.0,6.0,0.5,7.0,12.0,0.583,0.639,3,3,1.0,2.0,8.0,10.0,5,2.0,0.0,3.0,4.0,26,0.0
2024,NBA,Kris Dunn,dunnkr01,29.0,UTA,PG,66,32.0,1249.0,147,313,0.47,41.0,111.0,0.369,106.0,202.0,0.525,0.535,22,32,0.688,50.0,139.0,189.0,254,68.0,28.0,79.0,135.0,357,0.0
2024,NBA,Kevin Durant,duranke01,35.0,PHO,PF,75,75.0,2791.0,751,1436,0.523,168.0,407.0,0.413,583.0,1029.0,0.567,0.581,362,423,0.856,41.0,454.0,495.0,378,69.0,91.0,244.0,133.0,2032,1.0
2024,NBA,Jalen Duren,durenja01,20.0,DET,C,61,60.0,1777.0,349,564,0.619,0.0,4.0,0.0,349.0,560.0,0.623,0.619,143,181,0.79,192.0,517.0,709.0,147,33.0,47.0,129.0,192.0,841,0.0
2024,NBA,Tari Eason,easonta01,22.0,HOU,PF,22,0.0,480.0,88,189,0.466,18.0,50.0,0.36,70.0,139.0,0.504,0.513,21,33,0.636,46.0,107.0,153.0,27,31.0,19.0,20.0,51.0,215,0.0
2024,NBA,Anthony Edwards,edwaran01,22.0,MIN,SG,79,78.0,2770.0,718,1558,0.461,190.0,532.0,0.357,528.0,1026.0,0.515,0.522,423,506,0.836,52.0,378.0,430.0,405,101.0,42.0,241.0,141.0,2049,0.0
2024,NBA,Kessler Edwards,edwarke02,23.0,SAC,SF,54,0.0,275.0,34,82,0.415,20.0,52.0,0.385,14.0,30.0,0.467,0.537,5,9,0.556,9.0,33.0,42.0,15,10.0,4.0,4.0,26.0,93,0.0
2024,NBA,Keon Ellis,elliske01,24.0,SAC,SG,57,21.0,978.0,107,232,0.461,70.0,168.0,0.417,37.0,64.0,0.578,0.612,26,35,0.743,32.0,92.0,124.0,85,51.0,29.0,37.0,112.0,310,0.0
2024,NBA,Joel Embiid,embiijo01,29.0,PHI,C,39,39.0,1309.0,450,851,0.529,54.0,139.0,0.388,396.0,712.0,0.556,0.561,399,452,0.883,95.0,335.0,430.0,219,46.0,66.0,150.0,112.0,1353,2.0
2024,NBA,Drew Eubanks,eubandr01,26.0,PHO,C,75,6.0,1169.0,152,253,0.601,3.0,3.0,1.0,149.0,250.0,0.596,0.607,72,93,0.774,103.0,219.0,322.0,63,27.0,61.0,61.0,115.0,379,0.0
2024,NBA,Tosan Evbuomwan,evbuoto01,22.0,2TM,SF,17,8.0,367.0,36,71,0.507,12.0,32.0,0.375,24.0,39.0,0.615,0.592,17,25,0.68,18.0,42.0,60.0,16,6.0,5.0,9.0,23.0,101,0.0
2024,NBA,Tosan Evbuomwan,evbuoto01,22.0,MEM,SF,4,0.0,74.0,4,15,0.267,2.0,8.0,0.25,2.0,7.0,0.286,0.333,0,0,,8.0,6.0,14.0,6,0.0,1.0,1.0,5.0,10,0.0
2024,NBA,Tosan Evbuomwan,evbuoto01,22.0,DET,SF,13,8.0,293.0,32,56,0.571,10.0,24.0,0.417,22.0,32.0,0.688,0.661,17,25,0.68,10.0,36.0,46.0,10,6.0,4.0,8.0,18.0,91,0.0
2024,NBA,Dante Exum,exumda01,28.0,DAL,PG,55,17.0,1088.0,161,302,0.533,53.0,108.0,0.491,108.0,194.0,0.557,0.621,53,68,0.779,25.0,124.0,149.0,157,22.0,5.0,49.0,85.0,428,0.0
2024,NBA,Bruno Fernando,fernabr01,25.0,ATL,C,45,2.0,682.0,109,187,0.583,0.0,4.0,0.0,109.0,183.0,0.596,0.583,64,96,0.667,59.0,134.0,193.0,46,25.0,28.0,44.0,107.0,282,0.0
2024,NBA,Dorian Finney-Smith,finnedo01,30.0,BRK,PF,68,56.0,1934.0,215,511,0.421,117.0,336.0,0.348,98.0,175.0,0.56,0.535,33,46,0.717,109.0,208.0,317.0,107,56.0,38.0,59.0,150.0,580,0.0
2024,NBA,Adam Flagler,flaglad01,24.0,OKC,SG,2,0.0,14.0,1,7,0.143,1.0,6.0,0.167,0.0,1.0,0.0,0.214,0,0,,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,3,0.0
2024,NBA,Malachi Flynn,flynnma01,25.0,3TM,PG,69,0.0,876.0,136,325,0.418,56.0,169.0,0.331,80.0,156.0,0.513,0.505,52,71,0.732,21.0,93.0,114.0,130,38.0,8.0,63.0,66.0,380,0.0
2024,NBA,Malachi Flynn,flynnma01,25.0,TOR,PG,31,0.0,474.0,56,137,0.409,28.0,80.0,0.35,28.0,57.0,0.491,0.511,17,22,0.773,13.0,52.0,65.0,73,18.0,6.0,33.0,42.0,157,0.0
2024,NBA,Malachi Flynn,flynnma01,25.0,NYK,PG,14,0.0,60.0,9,23,0.391,4.0,13.0,0.308,5.0,10.0,0.5,0.478,9,11,0.818,0.0,6.0,6.0,6,1.0,0.0,3.0,3.0,31,0.0
2024,NBA,Malachi Flynn,flynnma01,25.0,DET,PG,24,0.0,342.0,71,165,0.43,24.0,76.0,0.316,47.0,89.0,0.528,0.503,26,38,0.684,8.0,35.0,43.0,51,19.0,2.0,27.0,21.0,192,0.0
2024,NBA,Simone Fontecchio,fontesi01,28.0,2TM,SF,66,43.0,1644.0,252,548,0.46,134.0,334.0,0.401,118.0,214.0,0.551,0.582,54,66,0.818,64.0,182.0,246.0,101,44.0,23.0,68.0,110.0,692,0.0
2024,NBA,Simone Fontecchio,fontesi01,28.0,UTA,SF,50,34.0,1160.0,161,358,0.45,91.0,233.0,0.391,70.0,125.0,0.56,0.577,32,40,0.8,52.0,124.0,176.0,73,30.0,18.0,51.0,81.0,445,0.0
2024,NBA,Simone Fontecchio,fontesi01,28.0,DET,SF,16,9.0,484.0,91,190,0.479,43.0,101.0,0.426,48.0,89.0,0.539,0.592,22,26,0.846,12.0,58.0,70.0,28,14.0,5.0,17.0,29.0,247,0.0
2024,NBA,Jordan Ford,fordjo01,25.0,SAC,PG,6,0.0,22.0,4,7,0.571,2.0,3.0,0.667,2.0,4.0,0.5,0.714,2,2,1.0,0.0,2.0,2.0,2,0.0,0.0,1.0,0.0,12,0.0
2024,NBA,Trent Forrest,forretr01,25.0,ATL,SG,38,0.0,414.0,34,90,0.378,2.0,10.0,0.2,32.0,80.0,0.4,0.389,13,17,0.765,11.0,40.0,51.0,92,11.0,3.0,20.0,25.0,83,0.0
2024,NBA,Evan Fournier,fournev01,31.0,2TM,SG,32,0.0,580.0,79,221,0.357,33.0,130.0,0.254,46.0,91.0,0.505,0.432,29,36,0.806,5.0,53.0,58.0,48,29.0,7.0,21.0,48.0,220,0.0
2024,NBA,Evan Fournier,fournev01,31.0,NYK,SG,3,0.0,39.0,4,20,0.2,2.0,15.0,0.133,2.0,5.0,0.4,0.25,2,2,1.0,0.0,4.0,4.0,3,4.0,0.0,1.0,4.0,12,0.0
2024,NBA,Evan Fournier,fournev01,31.0,DET,SG,29,0.0,541.0,75,201,0.373,31.0,115.0,0.27,44.0,86.0,0.512,0.45,27,34,0.794,5.0,49.0,54.0,45,25.0,7.0,20.0,44.0,208,0.0
2024,NBA,De'Aaron Fox,foxde01,26.0,SAC,PG,74,74.0,2659.0,720,1549,0.465,214.0,580.0,0.369,506.0,969.0,0.522,0.534,312,423,0.738,67.0,273.0,340.0,418,150.0,31.0,194.0,193.0,1966,0.0
2024,NBA,Javon Freeman-Liberty,freemja01,24.0,TOR,PG,22,6.0,403.0,55,124,0.444,10.0,42.0,0.238,45.0,82.0,0.549,0.484,33,36,0.917,16.0,54.0,70.0,40,10.0,4.0,25.0,28.0,153,0.0
2024,NBA,Alex Fudge,fudgeal01,20.0,2TM,SF,6,0.0,40.0,6,15,0.4,1.0,5.0,0.2,5.0,10.0,0.5,0.433,2,2,1.0,4.0,1.0,5.0,0,3.0,0.0,2.0,2.0,15,0.0
2024,NBA,Alex Fudge,fudgeal01,20.0,LAL,SF,4,0.0,14.0,1,6,0.167,0.0,2.0,0.0,1.0,4.0,0.25,0.167,2,2,1.0,2.0,0.0,2.0,0,0.0,0.0,1.0,1.0,4,0.0
2024,NBA,Alex Fudge,fudgeal01,20.0,DAL,SF,2,0.0,26.0,5,9,0.556,1.0,3.0,0.333,4.0,6.0,0.667,0.611,0,0,,2.0,1.0,3.0,0,3.0,0.0,1.0,1.0,11,0.0
2024,NBA,Markelle Fultz,fultzma01,25.0,ORL,PG,43,18.0,910.0,154,326,0.472,4.0,18.0,0.222,150.0,308.0,0.487,0.479,23,33,0.697,56.0,82.0,138.0,120,42.0,15.0,50.0,65.0,335,0.0
2024,NBA,Andrew Funk,funkan01,24.0,CHI,SG,5,0.0,13.0,0,4,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0,0.0
2024,NBA,Wenyen Gabriel,gabriwe01,26.0,MEM,PF,5,0.0,81.0,8,22,0.364,1.0,6.0,0.167,7.0,16.0,0.438,0.386,0,5,0.0,7.0,18.0,25.0,3,2.0,2.0,8.0,10.0,17,0.0
2024,NBA,Daniel Gafford,gaffoda01,25.0,2TM,PF,74,66.0,1815.0,348,480,0.725,0.0,0.0,,348.0,480.0,0.725,0.725,118,175,0.674,195.0,367.0,562.0,115,65.0,153.0,74.0,227.0,814,0.0
2024,NBA,Daniel Gafford,gaffoda01,25.0,WAS,C,45,45.0,1192.0,203,294,0.69,0.0,0.0,,203.0,294.0,0.69,0.69,84,119,0.706,131.0,230.0,361.0,69,44.0,97.0,46.0,147.0,490,0.0
2024,NBA,Daniel Gafford,gaffoda01,25.0,DAL,PF,29,21.0,623.0,145,186,0.78,0.0,0.0,,145.0,186.0,0.78,0.78,34,56,0.607,64.0,137.0,201.0,46,21.0,56.0,28.0,80.0,324,0.0
2024,NBA,Danilo Gallinari,gallida01,35.0,3TM,SF,49,0.0,630.0,83,190,0.437,30.0,93.0,0.323,53.0,97.0,0.546,0.516,84,98,0.857,20.0,88.0,108.0,55,14.0,6.0,23.0,50.0,280,0.0
2024,NBA,Danilo Gallinari,gallida01,35.0,WAS,PF,26,0.0,385.0,57,131,0.435,20.0,64.0,0.313,37.0,67.0,0.552,0.511,47,56,0.839,12.0,64.0,76.0,31,6.0,3.0,12.0,26.0,181,0.0
2024,NBA,Danilo Gallinari,gallida01,35.0,DET,SF,6,0.0,90.0,12,22,0.545,7.0,12.0,0.583,5.0,10.0,0.5,0.705,21,24,0.875,2.0,12.0,14.0,12,2.0,2.0,1.0,9.0,52,0.0
2024,NBA,Danilo Gallinari,gallida01,35.0,MIL,SF,17,0.0,155.0,14,37,0.378,3.0,17.0,0.176,11.0,20.0,0.55,0.419,16,18,0.889,6.0,12.0,18.0,12,6.0,1.0,10.0,15.0,47,0.0
2024,NBA,Darius Garland,garlada01,24.0,CLE,PG,57,57.0,1901.0,375,841,0.446,132.0,356.0,0.371,243.0,485.0,0.501,0.524,146,175,0.834,30.0,122.0,152.0,373,74.0,7.0,176.0,95.0,1028,0.0
2024,NBA,Usman Garuba,garubus01,21.0,GSW,PF,6,0.0,18.0,1,6,0.167,0.0,1.0,0.0,1.0,5.0,0.2,0.167,1,2,0.5,3.0,4.0,7.0,1,1.0,3.0,2.0,2.0,3,0.0
