season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2024,NBA,Lindy Waters III,waterli01,26,OKC,SG,38,0,280,0.471,22.4,0.183,0.067,0.038,0.01,0.067,0.817,0.632,0.714,0.75,1.0,0.429,0.435,0.667,0.919,0.01,1,0.271,0.522,0,0
2024,NBA,Trendon Watford,watfotr01,23,BRK,PF,63,2,856,0.527,9.5,0.781,0.305,0.392,0.061,0.023,0.219,0.564,0.705,0.492,0.421,0.286,0.397,0.431,0.963,0.023,7,0.338,0.304,0,0
2024,NBA,Peyton Watson,watsope01,21,DEN,SF,80,4,1488,0.465,12.0,0.66,0.342,0.204,0.089,0.025,0.34,0.553,0.66,0.407,0.525,0.364,0.296,0.785,0.978,0.143,58,0.434,0.273,6,0
2024,NBA,Victor Wembanyama,wembavi01,20,SAS,C,71,71,2106,0.465,13.0,0.668,0.293,0.204,0.089,0.082,0.332,0.534,0.706,0.463,0.321,0.33,0.325,0.728,0.797,0.158,165,0.056,0.545,1,0
2024,NBA,Blake Wesley,weslebl01,20,SAS,SG,61,3,876,0.474,9.8,0.744,0.433,0.219,0.07,0.023,0.256,0.563,0.624,0.574,0.267,0.2,0.218,0.556,1.0,0.116,22,0.309,0.412,2,0
2024,NBA,Russell Westbrook,westbru01,35,LAC,PG,68,11,1529,0.454,9.6,0.768,0.385,0.27,0.074,0.039,0.232,0.509,0.655,0.363,0.367,0.346,0.273,0.378,0.857,0.075,38,0.403,0.29,0,0
2024,NBA,Coby White,whiteco01,23,CHI,PG,79,78,2881,0.447,15.5,0.54,0.25,0.156,0.085,0.05,0.46,0.508,0.656,0.362,0.485,0.267,0.376,0.289,0.833,0.012,14,0.126,0.4,4,0
2024,NBA,Dariq Whitehead,whiteda01,19,BRK,SF,2,0,24,0.2,17.6,0.4,0.0,0.4,0.0,0.0,0.6,0.5,,0.5,,,0.0,1.0,,0.0,0,0.333,0.0,0,0
2024,NBA,Derrick White,whitede01,29,BOS,SG,73,73,2381,0.461,18.0,0.41,0.114,0.192,0.08,0.024,0.59,0.555,0.771,0.509,0.373,0.5,0.396,0.419,0.801,0.015,13,0.202,0.42,0,0
2024,NBA,Jack White,whiteja03,26,MEM,SF,4,0,64,0.125,17.1,0.375,0.25,0.063,0.063,0.0,0.625,0.0,0.0,0.0,0.0,,0.2,,1.0,0.0,0,0.2,0.0,0,0
2024,NBA,Cam Whitmore,whitmca01,19,HOU,SF,47,2,880,0.454,14.9,0.529,0.257,0.206,0.026,0.041,0.471,0.538,0.642,0.448,0.5,0.368,0.359,0.579,0.937,0.107,40,0.173,0.342,2,0
2024,NBA,Aaron Wiggins,wiggiaa01,25,OKC,SG,78,4,1228,0.562,10.7,0.666,0.422,0.186,0.04,0.019,0.334,0.598,0.698,0.457,0.467,0.0,0.492,0.667,0.968,0.042,12,0.413,0.404,0,0
2024,NBA,Andrew Wiggins,wiggian01,28,GSW,SF,71,59,1920,0.453,13.2,0.674,0.203,0.292,0.083,0.096,0.326,0.498,0.639,0.491,0.338,0.36,0.358,0.592,0.901,0.049,37,0.157,0.35,1,0
2024,NBA,Lindell Wigginton,wiggili01,25,MIL,PG,3,0,8,0.4,11.7,0.6,0.4,0.2,0.0,0.0,0.4,0.667,1.0,0.0,,,0.0,0.0,,0.0,0,0.0,,0,0
2024,NBA,Alondes Williams,willial06,24,MIA,SG,7,0,16,0.25,15.7,0.5,0.25,0.25,0.0,0.0,0.5,0.5,1.0,0.0,,,0.0,0.0,,0.0,0,0.0,,0,0
2024,NBA,Brandon Williams,willibr03,24,DAL,PG,17,0,113,0.37,12.2,0.722,0.259,0.259,0.093,0.111,0.278,0.436,0.571,0.286,0.4,0.5,0.2,0.353,0.667,0.037,1,0.133,0.0,0,0
2024,NBA,Grant Williams,willigr01,25,2TM,PF,76,43,2130,0.456,16.4,0.445,0.183,0.165,0.079,0.017,0.555,0.558,0.793,0.4,0.375,0.4,0.375,0.74,0.952,0.02,10,0.318,0.346,1,0
2024,NBA,Grant Williams,willigr01,25,DAL,PF,47,33,1242,0.413,18.6,0.338,0.132,0.132,0.05,0.022,0.662,0.486,0.69,0.333,0.375,0.429,0.376,0.75,0.987,0.013,2,0.386,0.37,1,0
2024,NBA,Grant Williams,willigr01,25,CHO,PF,29,10,888,0.503,14.3,0.563,0.24,0.201,0.111,0.01,0.438,0.605,0.855,0.448,0.375,0.333,0.373,0.735,0.894,0.028,8,0.206,0.269,0,0
2024,NBA,Jalen Williams,willija06,22,OKC,PF,71,71,2223,0.54,11.9,0.757,0.261,0.241,0.171,0.085,0.243,0.576,0.73,0.473,0.529,0.488,0.427,0.404,0.748,0.075,63,0.104,0.52,0,0
2024,NBA,Jaylin Williams,willija07,21,OKC,C,69,1,897,0.417,17.9,0.368,0.18,0.118,0.053,0.018,0.632,0.5,0.61,0.407,0.333,0.5,0.368,0.833,1.0,0.026,5,0.215,0.355,0,0
2024,NBA,Jeenathan Williams,willije02,24,HOU,SG,22,0,129,0.54,5.9,0.9,0.46,0.38,0.04,0.02,0.1,0.556,0.826,0.316,0.0,0.0,0.4,0.4,1.0,0.1,5,0.8,0.25,0,0
2024,NBA,Kenrich Williams,willike04,29,OKC,PF,69,1,1029,0.468,15.4,0.496,0.296,0.104,0.039,0.057,0.504,0.54,0.699,0.379,0.182,0.25,0.397,0.733,0.964,0.032,7,0.312,0.409,1,0
2024,NBA,Mark Williams,willima07,22,CHO,C,19,19,508,0.649,2.6,1.0,0.742,0.245,0.013,0.0,0.0,0.649,0.741,0.378,0.5,,,0.633,,0.331,47,,,0,0
2024,NBA,Malik Williams,willima11,25,TOR,C,7,2,107,0.265,7.4,0.853,0.471,0.235,0.118,0.029,0.147,0.276,0.375,0.25,0.0,0.0,0.2,0.5,1.0,0.118,2,0.2,0.0,0,0
2024,NBA,Patrick Williams,willipa01,22,CHI,PF,43,30,1174,0.443,14.6,0.588,0.267,0.128,0.092,0.1,0.412,0.474,0.573,0.326,0.485,0.389,0.399,0.55,0.966,0.109,29,0.304,0.422,0,0
2024,NBA,Robert Williams,williro04,26,POR,C,6,0,119,0.654,5.8,1.0,0.5,0.269,0.038,0.192,0.0,0.654,0.769,0.429,1.0,0.6,,0.529,,0.269,5,,,0,0
2024,NBA,Vince Williams Jr.,willivi01,23,MEM,SG,52,33,1436,0.446,15.7,0.449,0.245,0.142,0.045,0.016,0.551,0.529,0.667,0.407,0.353,0.0,0.378,0.511,0.924,0.024,9,0.335,0.343,0,0
2024,NBA,Zion Williamson,willizi01,23,NOP,PF,70,70,2207,0.57,4.0,0.984,0.547,0.404,0.03,0.003,0.016,0.574,0.717,0.396,0.394,0.333,0.333,0.474,0.833,0.08,78,0.111,1.0,0,0
2024,NBA,Ziaire Williams,willizi02,22,MEM,SF,51,15,1038,0.397,15.9,0.5,0.22,0.127,0.085,0.069,0.5,0.487,0.747,0.25,0.281,0.346,0.307,0.641,0.897,0.095,32,0.37,0.357,2,0
2024,NBA,D.J. Wilson,wilsodj01,27,PHI,PF,2,0,15,0.667,10.3,0.667,0.333,0.333,0.0,0.0,0.333,0.5,1.0,0.0,,,1.0,1.0,1.0,0.167,1,0.5,1.0,0,0
2024,NBA,Jalen Wilson,wilsoja03,23,BRK,PF,43,3,664,0.425,14.0,0.587,0.229,0.251,0.084,0.022,0.413,0.495,0.683,0.356,0.4,0.5,0.324,0.615,1.0,0.0,0,0.392,0.379,2,0
2024,NBA,Dylan Windler,windldy01,27,3TM,SF,17,0,108,0.5,23.8,0.1,0.067,0.0,0.033,0.0,0.9,0.667,1.0,,0.0,,0.481,1.0,0.846,0.0,0,0.37,0.4,0,0
2024,NBA,Dylan Windler,windldy01,27,NYK,SF,3,0,7,0.5,25.2,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.5,,1.0,0.0,0,0.5,0.0,0,0
2024,NBA,Dylan Windler,windldy01,27,LAL,SF,8,0,28,0.444,24.3,0.111,0.0,0.0,0.111,0.0,0.889,0.0,,,0.0,,0.5,,1.0,0.0,0,0.25,0.5,0,0
2024,NBA,Dylan Windler,windldy01,27,ATL,SF,6,0,73,0.526,22.0,0.105,0.105,0.0,0.0,0.0,0.895,1.0,1.0,,,,0.471,1.0,0.75,0.0,0,0.412,0.429,0,0
2024,NBA,James Wiseman,wisemja01,22,DET,C,63,6,1091,0.613,4.8,0.993,0.446,0.433,0.079,0.036,0.007,0.617,0.787,0.515,0.375,0.273,0.0,0.706,,0.282,81,0.0,,1,0
2024,NBA,Isaiah Wong,wongis01,23,IND,SG,1,0,4,0.333,16.3,0.667,0.0,0.333,0.0,0.333,0.333,0.5,,0.0,,1.0,0.0,0.0,,0.0,0,1.0,0.0,0,0
2024,NBA,Christian Wood,woodch01,28,LAL,PF,50,1,872,0.466,13.8,0.568,0.261,0.223,0.042,0.042,0.432,0.587,0.812,0.424,0.455,0.182,0.307,0.761,0.971,0.102,24,0.228,0.346,0,0
2024,NBA,Delon Wright,wrighde01,31,2TM,PG,47,1,742,0.394,13.4,0.638,0.218,0.314,0.059,0.048,0.362,0.408,0.634,0.322,0.273,0.111,0.368,0.429,0.88,0.005,1,0.235,0.25,1,0
2024,NBA,Delon Wright,wrighde01,31,WAS,PG,33,0,456,0.393,12.7,0.689,0.197,0.352,0.074,0.066,0.311,0.405,0.625,0.349,0.333,0.125,0.368,0.324,0.786,0.008,1,0.158,0.333,1,0
2024,NBA,Delon Wright,wrighde01,31,MIA,PG,14,1,286,0.394,14.2,0.545,0.258,0.242,0.03,0.015,0.455,0.417,0.647,0.25,0.0,0.0,0.367,0.667,1.0,0.0,0,0.333,0.2,0,0
2024,NBA,Thaddeus Young,youngth01,35,2TM,PF,33,6,439,0.602,4.6,0.935,0.528,0.333,0.065,0.009,0.065,0.634,0.667,0.611,0.429,1.0,0.143,0.734,1.0,0.046,5,0.571,0.25,0,0
2024,NBA,Thaddeus Young,youngth01,35,TOR,PF,23,6,350,0.621,4.9,0.931,0.517,0.333,0.069,0.011,0.069,0.654,0.689,0.621,0.5,1.0,0.167,0.755,1.0,0.057,5,0.5,0.333,0,0
2024,NBA,Thaddeus Young,youngth01,35,PHO,PF,10,0,89,0.524,4.2,0.952,0.571,0.333,0.048,0.0,0.048,0.55,0.583,0.571,0.0,,0.0,0.636,,0.0,0,1.0,0.0,0,0
2024,NBA,Trae Young,youngtr01,25,ATL,PG,54,54,1942,0.43,17.6,0.535,0.121,0.189,0.157,0.067,0.465,0.479,0.598,0.424,0.456,0.471,0.373,0.252,0.337,0.001,0,0.053,0.48,5,0
2024,NBA,Omer Yurtseven,yurtsom01,25,UTA,C,48,12,545,0.538,7.4,0.87,0.332,0.467,0.049,0.022,0.13,0.588,0.738,0.5,0.444,0.5,0.208,0.66,1.0,0.185,29,0.458,0.273,0,0
2024,NBA,Cody Zeller,zelleco01,31,NOP,C,43,0,320,0.419,3.8,0.952,0.661,0.258,0.016,0.016,0.048,0.424,0.512,0.25,0.0,0.0,0.333,0.56,1.0,0.145,9,0.0,,0,0
2024,NBA,Ivica Zubac,zubaciv01,26,LAC,C,68,68,1794,0.649,3.7,1.0,0.493,0.466,0.04,0.0,0.0,0.649,0.711,0.599,0.476,,,0.772,,0.245,112,,,0,0
2023,NBA,Precious Achiuwa,achiupr01,23,TOR,C,55,12,1140,0.485,9.7,0.733,0.381,0.262,0.069,0.012,0.267,0.564,0.734,0.406,0.286,0.2,0.269,0.623,0.966,0.141,49,0.444,0.25,1,0
2023,NBA,Steven Adams,adamsst01,29,MEM,C,42,42,1133,0.597,2.6,0.996,0.696,0.281,0.019,0.0,0.004,0.599,0.645,0.5,0.4,,0.0,0.503,,0.163,41,1.0,0.0,0,0
2023,NBA,Bam Adebayo,adebaba01,25,MIA,C,75,75,2598,0.54,7.3,0.989,0.295,0.379,0.26,0.047,0.011,0.545,0.714,0.479,0.497,0.288,0.083,0.594,1.0,0.136,139,0.0,,1,0
2023,NBA,Ochai Agbaji,agbajoc01,22,UTA,SG,59,22,1209,0.427,16.9,0.409,0.15,0.21,0.026,0.023,0.591,0.532,0.621,0.494,0.4,0.444,0.355,0.762,0.988,0.054,17,0.412,0.457,0,0
2023,NBA,Santi Aldama,aldamsa01,22,MEM,PF,77,20,1682,0.47,14.6,0.493,0.28,0.166,0.03,0.017,0.507,0.591,0.707,0.471,0.25,0.444,0.353,0.68,0.968,0.118,54,0.391,0.365,1,0
2023,NBA,Nickeil Alexander-Walker,alexani01,24,2TM,SG,59,3,884,0.444,16.9,0.461,0.139,0.207,0.044,0.071,0.539,0.515,0.634,0.443,0.385,0.571,0.384,0.329,0.803,0.01,2,0.277,0.386,2,0
2023,NBA,Nickeil Alexander-Walker,alexani01,24,UTA,SG,36,3,528,0.488,16.5,0.488,0.118,0.247,0.059,0.065,0.512,0.578,0.65,0.524,0.4,0.818,0.402,0.313,0.714,0.006,1,0.241,0.381,1,0
2023,NBA,Nickeil Alexander-Walker,alexani01,24,MIN,SG,23,0,356,0.384,17.4,0.424,0.168,0.152,0.024,0.08,0.576,0.415,0.619,0.263,0.333,0.3,0.361,0.364,0.923,0.016,1,0.319,0.391,1,0
2023,NBA,Grayson Allen,allengr01,27,MIL,SG,72,70,1972,0.44,18.7,0.343,0.18,0.104,0.054,0.005,0.657,0.518,0.67,0.345,0.4,0.0,0.399,0.606,0.884,0.027,12,0.213,0.474,0,0
2023,NBA,Jarrett Allen,allenja01,24,CLE,C,68,68,2220,0.644,4.4,0.984,0.57,0.304,0.075,0.027,0.016,0.653,0.765,0.516,0.511,0.294,0.1,0.769,1.0,0.316,177,0.6,0.0,0,0
2023,NBA,Jose Alvarado,alvarjo01,24,NOP,PG,61,10,1310,0.411,15.6,0.495,0.186,0.243,0.051,0.014,0.505,0.488,0.67,0.395,0.36,0.143,0.336,0.381,0.94,0.0,0,0.287,0.38,3,0
2023,NBA,Kyle Anderson,anderky01,29,MIN,PF,69,46,1957,0.509,9.9,0.788,0.246,0.426,0.087,0.028,0.212,0.536,0.648,0.512,0.465,0.143,0.41,0.512,0.93,0.02,10,0.448,0.468,1,0
2023,NBA,Giannis Antetokounmpo,antetgi01,28,MIL,PF,63,63,2024,0.553,8.1,0.866,0.48,0.212,0.091,0.084,0.134,0.596,0.791,0.354,0.353,0.355,0.275,0.415,0.617,0.166,198,0.023,0.25,0,0
2023,NBA,Thanasis Antetokounmpo,antetth01,30,MIL,PF,37,0,206,0.435,7.7,0.826,0.478,0.304,0.022,0.022,0.174,0.526,0.682,0.357,0.0,0.0,0.0,0.65,,0.13,6,0.375,0.0,1,0
2023,NBA,Cole Anthony,anthoco01,22,ORL,PG,60,4,1552,0.454,14.7,0.662,0.143,0.249,0.151,0.12,0.338,0.5,0.632,0.447,0.522,0.425,0.364,0.248,0.733,0.023,11,0.083,0.353,0,0
2023,NBA,OG Anunoby,anunoog01,25,TOR,SF,67,67,2386,0.476,13.5,0.585,0.293,0.173,0.062,0.056,0.415,0.539,0.695,0.366,0.364,0.46,0.387,0.566,0.937,0.13,103,0.392,0.458,1,0
2023,NBA,Ryan Arcidiacono,arcidry01,28,2TM,PG,20,4,172,0.243,18.8,0.378,0.027,0.189,0.108,0.054,0.622,0.071,0.0,0.143,0.0,0.0,0.348,1.0,0.875,0.0,0,0.043,0.0,0,0
2023,NBA,Ryan Arcidiacono,arcidry01,28,NYK,PG,11,0,26,0.2,16.9,0.4,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,,,0.333,,1.0,0.0,0,0.333,0.0,0,0
2023,NBA,Ryan Arcidiacono,arcidry01,28,POR,PG,9,4,146,0.25,20.7,0.375,0.0,0.188,0.125,0.063,0.625,0.083,,0.167,0.0,0.0,0.35,1.0,0.857,0.0,0,0.0,,0,0
2023,NBA,Deni Avdija,avdijde01,22,WAS,SF,76,40,2020,0.437,12.9,0.599,0.283,0.263,0.038,0.016,0.401,0.53,0.72,0.395,0.227,0.111,0.297,0.538,0.942,0.057,29,0.241,0.339,1,0
2023,NBA,Deandre Ayton,aytonde01,24,PHO,C,67,67,2035,0.589,7.7,0.973,0.313,0.352,0.223,0.085,0.027,0.597,0.806,0.532,0.455,0.467,0.292,0.792,0.857,0.131,110,0.0,,0,0
2023,NBA,Udoka Azubuike,azubuud01,23,UTA,C,36,4,359,0.819,2.7,1.0,0.625,0.375,0.0,0.0,0.0,0.819,0.956,0.593,,,,0.864,,0.625,42,,,0,0
2023,NBA,Marvin Bagley III,baglema01,23,DET,C,42,25,990,0.529,8.8,0.827,0.296,0.366,0.11,0.029,0.173,0.579,0.779,0.479,0.452,0.364,0.288,0.612,0.947,0.071,27,0.288,0.316,1,0
2023,NBA,Patrick Baldwin Jr.,baldwpa01,20,GSW,SF,31,0,226,0.394,21.4,0.229,0.073,0.083,0.055,0.018,0.771,0.44,0.875,0.333,0.0,0.5,0.381,0.818,1.0,0.037,3,0.214,0.278,0,0
2023,NBA,LaMelo Ball,ballla01,21,CHO,PG,36,36,1268,0.411,17.7,0.469,0.169,0.162,0.085,0.053,0.531,0.45,0.598,0.316,0.443,0.395,0.376,0.25,0.653,0.004,3,0.136,0.385,2,0
2023,NBA,Mo Bamba,bambamo01,24,2TM,C,49,7,769,0.485,15.5,0.485,0.32,0.104,0.033,0.029,0.515,0.59,0.74,0.24,0.5,0.286,0.387,0.754,1.0,0.178,36,0.113,0.357,0,0
2023,NBA,Mo Bamba,bambamo01,24,ORL,C,40,6,681,0.495,14.9,0.495,0.322,0.103,0.037,0.033,0.505,0.594,0.739,0.273,0.5,0.286,0.398,0.762,1.0,0.187,33,0.12,0.385,0,0
2023,NBA,Mo Bamba,bambamo01,24,LAL,C,9,1,88,0.407,16.1,0.407,0.296,0.111,0.0,0.0,0.593,0.545,0.75,0.0,,,0.313,0.667,1.0,0.111,3,0.063,0.0,0,0
2023,NBA,Paolo Banchero,banchpa01,20,ORL,PF,72,72,2430,0.427,12.4,0.746,0.242,0.253,0.124,0.127,0.254,0.471,0.658,0.38,0.41,0.352,0.298,0.404,0.706,0.054,52,0.123,0.343,1,0
2023,NBA,Desmond Bane,banede01,24,MEM,SG,58,58,1841,0.479,14.8,0.567,0.229,0.21,0.071,0.056,0.433,0.534,0.642,0.447,0.478,0.491,0.408,0.521,0.729,0.007,6,0.15,0.508,2,0
2023,NBA,Dalano Banton,bantoda01,23,TOR,PG,31,2,279,0.423,14.3,0.608,0.277,0.177,0.077,0.077,0.392,0.506,0.806,0.348,0.2,0.1,0.294,0.575,0.867,0.062,8,0.235,0.25,1,0
2023,NBA,Dominick Barlow,barlodo01,19,SAS,PF,28,0,408,0.535,5.5,0.953,0.523,0.256,0.14,0.035,0.047,0.561,0.711,0.409,0.25,0.667,0.0,0.739,,0.151,12,0.75,0.0,0,0
2023,NBA,Harrison Barnes,barneha02,30,SAC,PF,82,82,2662,0.473,13.6,0.554,0.255,0.23,0.053,0.008,0.446,0.553,0.713,0.407,0.429,0.333,0.374,0.57,0.924,0.062,46,0.365,0.395,2,0
2023,NBA,Scottie Barnes,barnesc01,21,TOR,SF,77,76,2678,0.456,10.7,0.78,0.275,0.317,0.096,0.082,0.22,0.505,0.685,0.45,0.296,0.361,0.281,0.485,0.841,0.086,82,0.339,0.316,4,0
2023,NBA,RJ Barrett,barrerj01,22,NYK,SG,73,73,2475,0.434,11.5,0.668,0.299,0.287,0.06,0.023,0.332,0.495,0.642,0.401,0.3,0.259,0.31,0.424,0.926,0.029,29,0.29,0.319,0,0
2023,NBA,Will Barton,bartowi01,32,2TM,SG,56,2,993,0.379,17.0,0.505,0.121,0.195,0.093,0.091,0.495,0.391,0.591,0.31,0.324,0.364,0.367,0.444,0.727,0.022,7,0.183,0.515,2,0
2023,NBA,Will Barton,bartowi01,32,WAS,SG,40,0,782,0.386,17.0,0.516,0.119,0.214,0.091,0.091,0.484,0.395,0.588,0.311,0.308,0.423,0.377,0.379,0.75,0.025,6,0.181,0.48,1,0
2023,NBA,Will Barton,bartowi01,32,TOR,SG,16,2,211,0.354,17.0,0.468,0.127,0.127,0.101,0.089,0.532,0.378,0.6,0.3,0.375,0.143,0.333,0.714,0.643,0.013,1,0.19,0.625,1,0
2023,NBA,Charles Bassey,bassech01,22,SAS,C,35,2,508,0.644,5.3,0.941,0.548,0.267,0.096,0.03,0.059,0.661,0.757,0.556,0.462,0.5,0.375,0.643,0.667,0.178,22,0.25,0.0,0,0
2023,NBA,Keita Bates-Diop,bateske01,27,SAS,PF,67,42,1452,0.508,10.4,0.695,0.34,0.303,0.047,0.004,0.305,0.557,0.696,0.44,0.364,0.0,0.394,0.65,0.982,0.039,15,0.43,0.377,0,0
2023,NBA,Nicolas Batum,batumni01,34,LAC,PF,78,19,1709,0.42,21.6,0.168,0.094,0.039,0.016,0.018,0.832,0.563,0.694,0.533,0.333,0.143,0.391,0.611,0.992,0.024,8,0.391,0.435,1,0
2023,NBA,Darius Bazley,bazleda01,22,2TM,C,43,1,616,0.454,10.3,0.71,0.448,0.175,0.071,0.016,0.29,0.485,0.598,0.281,0.385,0.0,0.377,0.794,0.95,0.186,30,0.358,0.474,0,0
2023,NBA,Darius Bazley,bazleda01,22,OKC,C,36,1,555,0.449,9.8,0.715,0.468,0.158,0.07,0.019,0.285,0.469,0.554,0.28,0.455,0.0,0.4,0.792,0.944,0.171,23,0.378,0.471,0,0
2023,NBA,Darius Bazley,bazleda01,22,PHO,C,7,0,61,0.48,10.7,0.68,0.32,0.28,0.08,0.0,0.32,0.588,1.0,0.286,0.0,,0.25,0.8,1.0,0.28,7,0.25,0.5,0,0
2023,NBA,Bradley Beal,bealbr01,29,WAS,SG,50,50,1673,0.506,12.9,0.751,0.197,0.256,0.164,0.133,0.249,0.552,0.786,0.462,0.472,0.479,0.365,0.401,0.713,0.016,14,0.201,0.364,0,0
2023,NBA,Malik Beasley,beaslma01,26,2TM,SG,81,27,2093,0.395,20.9,0.298,0.036,0.131,0.073,0.058,0.702,0.484,0.706,0.528,0.353,0.407,0.357,0.511,0.855,0.006,4,0.167,0.373,3,0
2023,NBA,Malik Beasley,beaslma01,26,UTA,SG,55,13,1472,0.396,21.0,0.296,0.028,0.135,0.07,0.063,0.704,0.485,0.632,0.511,0.404,0.452,0.359,0.5,0.817,0.006,2,0.185,0.356,3,0
2023,NBA,Malik Beasley,beaslma01,26,LAL,SG,26,14,621,0.392,20.7,0.302,0.056,0.123,0.078,0.045,0.698,0.481,0.8,0.576,0.238,0.25,0.353,0.538,0.955,0.007,2,0.123,0.435,0,0
2023,NBA,MarJon Beauchamp,beaucma01,22,MIL,SF,52,11,701,0.395,17.5,0.416,0.21,0.095,0.041,0.07,0.584,0.485,0.667,0.261,0.5,0.235,0.331,0.551,0.872,0.058,13,0.387,0.345,1,0
2023,NBA,Dāvis Bertāns,bertada01,30,DAL,PF,45,1,492,0.431,23.4,0.119,0.081,0.025,0.006,0.006,0.881,0.737,0.769,0.5,1.0,1.0,0.39,0.929,0.982,0.031,4,0.22,0.452,1,0
2023,NBA,Patrick Beverley,beverpa01,34,2TM,PG,67,67,1816,0.4,18.7,0.336,0.122,0.181,0.022,0.011,0.664,0.529,0.636,0.446,0.5,0.75,0.335,0.359,0.875,0.003,1,0.335,0.35,2,0
2023,NBA,Patrick Beverley,beverpa01,34,LAL,SG,45,45,1211,0.402,18.6,0.344,0.104,0.199,0.029,0.012,0.656,0.506,0.64,0.438,0.429,0.667,0.348,0.357,0.855,0.004,1,0.323,0.412,0,0
2023,NBA,Patrick Beverley,beverpa01,34,CHI,PG,22,22,605,0.395,18.9,0.319,0.16,0.143,0.008,0.008,0.681,0.579,0.632,0.471,1.0,1.0,0.309,0.364,0.92,0.0,0,0.358,0.241,2,0
2023,NBA,Saddiq Bey,beysa01,23,2TM,SF,77,37,2129,0.422,15.3,0.5,0.218,0.177,0.05,0.049,0.5,0.483,0.643,0.399,0.286,0.268,0.361,0.381,0.894,0.036,30,0.347,0.407,6,0
2023,NBA,Saddiq Bey,beysa01,23,DET,SF,52,30,1500,0.404,15.9,0.517,0.203,0.201,0.061,0.051,0.483,0.46,0.626,0.402,0.243,0.29,0.345,0.333,0.921,0.026,16,0.29,0.424,5,0
2023,NBA,Saddiq Bey,beysa01,23,ATL,SF,25,7,629,0.47,14.8,0.457,0.257,0.113,0.022,0.043,0.543,0.552,0.678,0.385,0.6,0.2,0.4,0.5,0.84,0.061,14,0.48,0.383,1,0
2023,NBA,Khem Birch,birchkh01,30,TOR,C,20,0,162,0.594,6.5,0.938,0.375,0.469,0.063,0.031,0.063,0.6,0.833,0.467,0.5,0.0,0.5,0.944,1.0,0.25,8,1.0,0.5,0,0
2023,NBA,Goga Bitadze,bitadgo01,23,2TM,C,38,1,457,0.552,8.1,0.792,0.496,0.272,0.016,0.008,0.208,0.636,0.758,0.471,0.0,0.0,0.231,0.635,0.833,0.152,18,0.038,0.0,0,0
2023,NBA,Goga Bitadze,bitadgo01,23,IND,C,21,0,202,0.519,9.5,0.731,0.5,0.173,0.038,0.019,0.269,0.605,0.731,0.444,0.0,0.0,0.286,0.739,1.0,0.135,6,0.0,,0,0
2023,NBA,Goga Bitadze,bitadgo01,23,ORL,C,17,1,255,0.575,6.6,0.836,0.493,0.342,0.0,0.0,0.164,0.656,0.778,0.48,,,0.167,0.575,0.5,0.164,12,0.083,0.0,0,0
2023,NBA,Bismack Biyombo,biyombi01,30,PHO,C,61,14,874,0.578,4.4,1.0,0.417,0.49,0.092,0.0,0.0,0.578,0.814,0.406,0.421,,,0.824,,0.214,42,,,0,0
2023,NBA,Buddy Boeheim,boehebu01,23,DET,SF,10,0,90,0.185,24.0,0.074,0.0,0.037,0.037,0.0,0.926,0.5,,1.0,0.0,,0.16,0.0,1.0,0.0,0,0.44,0.273,0,0
2023,NBA,Bogdan Bogdanović,bogdabo01,30,ATL,SG,54,9,1508,0.447,18.8,0.411,0.087,0.098,0.131,0.09,0.589,0.506,0.642,0.567,0.475,0.345,0.406,0.449,0.801,0.003,2,0.206,0.392,0,0
2023,NBA,Bojan Bogdanović,bogdabo02,33,DET,PF,59,59,1893,0.488,15.2,0.6,0.144,0.214,0.169,0.073,0.4,0.539,0.685,0.487,0.537,0.406,0.411,0.537,0.828,0.012,10,0.297,0.419,0,0
2023,NBA,Bol Bol,bolbo01,23,ORL,PF,70,33,1505,0.546,10.7,0.764,0.324,0.264,0.107,0.069,0.236,0.633,0.871,0.492,0.471,0.303,0.265,0.537,0.767,0.157,73,0.239,0.185,0,0
2023,NBA,Leandro Bolmaro,bolmale01,22,UTA,SF,14,0,68,0.15,11.0,0.8,0.25,0.35,0.1,0.1,0.2,0.188,0.2,0.143,0.5,0.0,0.0,0.0,,0.0,0,0.0,,0,0
2023,NBA,Devin Booker,bookede01,26,PHO,SG,53,53,1835,0.494,14.5,0.704,0.156,0.202,0.204,0.142,0.296,0.554,0.717,0.491,0.555,0.464,0.351,0.387,0.685,0.02,20,0.149,0.362,0,0
2023,NBA,Brandon Boston Jr.,bostobr01,21,LAC,SF,22,1,248,0.418,12.6,0.762,0.238,0.213,0.164,0.148,0.238,0.419,0.724,0.154,0.4,0.333,0.414,0.538,0.583,0.09,9,0.172,0.2,0,0
