season,lg,player,player_id,age,team,pos,experience
2022,NBA,Precious Achiuwa,achiupr01,22.0,TOR,C,2
2022,NBA,Steven Adams,adamsst01,28.0,MEM,C,9
2022,NBA,Bam Adebayo,adebaba01,24.0,MIA,C,5
2022,NBA,Santi Aldama,aldamsa01,21.0,MEM,PF,1
2022,NBA,LaMarcus Aldridge,aldrila01,36.0,BRK,C,16
2022,NBA,Nickeil Alexander-Walker,alexani01,23.0,2TM,SG,3
2022,NBA,Nickeil Alexander-Walker,alexani01,23.0,NOP,SG,3
2022,NBA,Nickeil Alexander-Walker,alexani01,23.0,UTA,SG,3
2022,NBA,Grayson Allen,allengr01,26.0,MIL,SG,4
2022,NBA,Jarrett Allen,allenja01,23.0,CLE,C,5
2022,NBA,Jose Alvarado,alvarjo01,23.0,NOP,PG,1
2022,NBA,Justin Anderson,anderju01,28.0,2TM,SF,6
2022,NBA,Justin Anderson,anderju01,28.0,CLE,SF,6
2022,NBA,Justin Anderson,anderju01,28.0,IND,SF,6
2022,NBA,Kyle Anderson,anderky01,28.0,MEM,PF,8
2022,NBA,Giannis Antetokounmpo,antetgi01,27.0,MIL,PF,9
2022,NBA,Thanasis Antetokounmpo,antetth01,29.0,MIL,SF,4
2022,NBA,Carmelo Anthony,anthoca01,37.0,LAL,PF,19
2022,NBA,Cole Anthony,anthoco01,21.0,ORL,PG,2
2022,NBA,OG Anunoby,anunoog01,24.0,TOR,SF,5
2022,NBA,Ryan Arcidiacono,arcidry01,27.0,NYK,PG,5
2022,NBA,Trevor Ariza,arizatr01,36.0,LAL,SF,18
2022,NBA,D.J. Augustin,augusdj01,34.0,2TM,PG,14
2022,NBA,D.J. Augustin,augusdj01,34.0,HOU,PG,14
2022,NBA,D.J. Augustin,augusdj01,34.0,LAL,PG,14
2022,NBA,Deni Avdija,avdijde01,21.0,WAS,SF,2
2022,NBA,Joel Ayayi,ayayijo01,21.0,WAS,SG,1
2022,NBA,Deandre Ayton,aytonde01,23.0,PHO,C,4
2022,NBA,Udoka Azubuike,azubuud01,22.0,UTA,C,2
2022,NBA,Marvin Bagley III,baglema01,22.0,2TM,PF,4
2022,NBA,Marvin Bagley III,baglema01,22.0,DET,PF,4
2022,NBA,Marvin Bagley III,baglema01,22.0,SAC,PF,4
2022,NBA,LaMelo Ball,ballla01,20.0,CHO,PG,2
2022,NBA,Lonzo Ball,balllo01,24.0,CHI,PG,5
2022,NBA,Mo Bamba,bambamo01,23.0,ORL,C,4
2022,NBA,Desmond Bane,banede01,23.0,MEM,SG,2
2022,NBA,Dalano Banton,bantoda01,22.0,TOR,PG,1
2022,NBA,Cat Barber,barbeca01,27.0,ATL,PG,1
2022,NBA,Harrison Barnes,barneha02,29.0,SAC,PF,10
2022,NBA,Scottie Barnes,barnesc01,20.0,TOR,PF,1
2022,NBA,RJ Barrett,barrerj01,21.0,NYK,SF,3
2022,NBA,Will Barton,bartowi01,31.0,DEN,SG,10
2022,NBA,Charles Bassey,bassech01,21.0,PHI,C,1
2022,NBA,Paris Bass,basspa01,26.0,PHO,SF,1
2022,NBA,Keita Bates-Diop,bateske01,26.0,SAS,SF,4
2022,NBA,Nicolas Batum,batumni01,33.0,LAC,PF,14
2022,NBA,Kent Bazemore,bazemke01,32.0,LAL,SF,10
2022,NBA,Darius Bazley,bazleda01,21.0,OKC,PF,3
2022,NBA,Bradley Beal,bealbr01,28.0,WAS,SG,10
2022,NBA,Malik Beasley,beaslma01,25.0,MIN,SG,6
2022,NBA,Jordan Bell,belljo01,27.0,CHI,C,5
2022,NBA,DeAndre' Bembry,bembrde01,27.0,2TM,SF,6
2022,NBA,DeAndre' Bembry,bembrde01,27.0,BRK,SF,6
2022,NBA,DeAndre' Bembry,bembrde01,27.0,MIL,SF,6
2022,NBA,Dāvis Bertāns,bertada01,29.0,2TM,PF,6
2022,NBA,Dāvis Bertāns,bertada01,29.0,DAL,PF,6
2022,NBA,Dāvis Bertāns,bertada01,29.0,WAS,PF,6
2022,NBA,Patrick Beverley,beverpa01,33.0,MIN,PG,10
2022,NBA,Saddiq Bey,beysa01,22.0,DET,SF,2
2022,NBA,Khem Birch,birchkh01,29.0,TOR,C,5
2022,NBA,Goga Bitadze,bitadgo01,22.0,IND,C,3
2022,NBA,Bismack Biyombo,biyombi01,29.0,PHO,C,11
2022,NBA,Nemanja Bjelica,bjeline01,33.0,GSW,C,7
2022,NBA,Eric Bledsoe,bledser01,32.0,LAC,PG,12
2022,NBA,Keljin Blevins,blevike01,26.0,POR,SF,2
2022,NBA,Bogdan Bogdanović,bogdabo01,29.0,ATL,SG,5
2022,NBA,Bojan Bogdanović,bogdabo02,32.0,UTA,PF,8
2022,NBA,Bol Bol,bolbo01,22.0,DEN,PF,3
2022,NBA,Leandro Bolmaro,bolmale01,21.0,MIN,SF,1
2022,NBA,Isaac Bonga,bongais01,22.0,TOR,SF,4
2022,NBA,Devin Booker,bookede01,25.0,PHO,SG,7
2022,NBA,Brandon Boston Jr.,bostobr01,20.0,LAC,SG,1
2022,NBA,Chris Boucher,bouchch01,29.0,TOR,SF,5
2022,NBA,James Bouknight,bouknja01,21.0,CHO,SG,1
2022,NBA,Avery Bradley,bradlav01,31.0,LAL,SG,12
2022,NBA,Tony Bradley,bradlto01,24.0,CHI,C,5
2022,NBA,Ignas Brazdeikis,brazdig01,23.0,ORL,SF,3
2022,NBA,Mikal Bridges,bridgmi01,25.0,PHO,SF,4
2022,NBA,Miles Bridges,bridgmi02,23.0,CHO,PF,4
2022,NBA,Oshae Brissett,brissos01,23.0,IND,SF,3
2022,NBA,Malcolm Brogdon,brogdma01,29.0,IND,PG,6
2022,NBA,Armoni Brooks,brookar01,23.0,2TM,SG,2
2022,NBA,Armoni Brooks,brookar01,23.0,HOU,SG,2
2022,NBA,Armoni Brooks,brookar01,23.0,TOR,PG,2
2022,NBA,Dillon Brooks,brookdi01,26.0,MEM,SF,5
2022,NBA,Bruce Brown,brownbr01,25.0,BRK,SF,4
2022,NBA,Charlie Brown Jr.,brownch02,24.0,2TM,SG,3
2022,NBA,Charlie Brown Jr.,brownch02,24.0,DAL,SG,3
2022,NBA,Charlie Brown Jr.,brownch02,24.0,PHI,SG,3
2022,NBA,Chaundee Brown Jr.,brownch05,23.0,2TM,SG,1
2022,NBA,Chaundee Brown Jr.,brownch05,23.0,ATL,SG,1
2022,NBA,Chaundee Brown Jr.,brownch05,23.0,LAL,SF,1
2022,NBA,Greg Brown III,browngr01,20.0,POR,SF,1
2022,NBA,Jaylen Brown,brownja02,25.0,BOS,SF,6
2022,NBA,Moses Brown,brownmo01,22.0,2TM,C,3
2022,NBA,Moses Brown,brownmo01,22.0,CLE,C,3
2022,NBA,Moses Brown,brownmo01,22.0,DAL,C,3
2022,NBA,Sterling Brown,brownst02,26.0,DAL,SG,5
2022,NBA,Troy Brown Jr.,browntr01,22.0,CHI,SF,4
2022,NBA,Jalen Brunson,brunsja01,25.0,DAL,SG,4
2022,NBA,Thomas Bryant,bryanth01,24.0,WAS,C,5
2022,NBA,Shaq Buchanan,buchash01,25.0,MEM,SG,1
2022,NBA,Reggie Bullock,bullore01,30.0,DAL,SF,9
2022,NBA,Trey Burke,burketr01,29.0,DAL,PG,9
2022,NBA,Alec Burks,burksal01,30.0,NYK,SG,11
2022,NBA,Jared Butler,butleja02,21.0,UTA,SG,1
2022,NBA,Jimmy Butler,butleji01,32.0,MIA,SF,11
2022,NBA,Devontae Cacok,cacokde01,25.0,SAS,PF,3
2022,NBA,Kentavious Caldwell-Pope,caldwke01,28.0,WAS,SG,9
2022,NBA,Facundo Campazzo,campafa01,30.0,DEN,PG,2
2022,NBA,Vlatko Čančar,cancavl01,24.0,DEN,PF,3
2022,NBA,Devin Cannady,cannade01,25.0,ORL,PG,2
2022,NBA,Clint Capela,capelca01,27.0,ATL,C,8
2022,NBA,Vernon Carey Jr.,careyve01,20.0,2TM,C,2
2022,NBA,Vernon Carey Jr.,careyve01,20.0,CHO,C,2
2022,NBA,Vernon Carey Jr.,careyve01,20.0,WAS,C,2
2022,NBA,Jevon Carter,carteje01,26.0,2TM,PG,4
2022,NBA,Jevon Carter,carteje01,26.0,BRK,PG,4
2022,NBA,Jevon Carter,carteje01,26.0,MIL,PG,4
2022,NBA,Wendell Carter Jr.,cartewe01,22.0,ORL,PF,4
2022,NBA,Alex Caruso,carusal01,27.0,CHI,SG,5
2022,NBA,Willie Cauley-Stein,caulewi01,28.0,2TM,C,7
2022,NBA,Willie Cauley-Stein,caulewi01,28.0,DAL,C,7
2022,NBA,Willie Cauley-Stein,caulewi01,28.0,PHI,C,7
2022,NBA,Ahmad Caver,caverah01,25.0,IND,SG,1
2022,NBA,Justin Champagnie,champju01,20.0,TOR,SF,1
2022,NBA,Zylan Cheatham,cheatzy01,26.0,UTA,SF,2
2022,NBA,Chris Chiozza,chiozch01,26.0,GSW,PG,4
2022,NBA,Josh Christopher,chrisjo01,20.0,HOU,SG,1
2022,NBA,Marquese Chriss,chrisma01,24.0,DAL,PF,6
2022,NBA,Brandon Clarke,clarkbr01,25.0,MEM,PF,3
2022,NBA,Gary Clark,clarkga01,27.0,NOP,PF,4
2022,NBA,Jordan Clarkson,clarkjo01,29.0,UTA,SG,8
2022,NBA,Nic Claxton,claxtni01,22.0,BRK,C,3
2022,NBA,Amir Coffey,coffeam01,24.0,LAC,SG,3
2022,NBA,Darren Collison,collida01,34.0,LAL,PG,11
2022,NBA,John Collins,collijo01,24.0,ATL,PF,5
2022,NBA,Zach Collins,colliza01,24.0,SAS,C,4
2022,NBA,Mike Conley,conlemi01,34.0,UTA,PG,15
2022,NBA,Pat Connaughton,connapa01,29.0,MIL,SF,7
2022,NBA,Tyler Cook,cookty01,24.0,CHI,PF,3
2022,NBA,Sharife Cooper,coopesh01,20.0,ATL,PG,1
2022,NBA,Petr Cornelie,cornepe01,26.0,DEN,PF,1
2022,NBA,DeMarcus Cousins,couside01,31.0,2TM,C,11
2022,NBA,DeMarcus Cousins,couside01,31.0,DEN,C,11
2022,NBA,DeMarcus Cousins,couside01,31.0,MIL,C,11
2022,NBA,Robert Covington,covinro01,31.0,2TM,PF,9
2022,NBA,Robert Covington,covinro01,31.0,LAC,PF,9
2022,NBA,Robert Covington,covinro01,31.0,POR,PF,9
2022,NBA,Torrey Craig,craigto01,31.0,2TM,SF,5
2022,NBA,Torrey Craig,craigto01,31.0,IND,SF,5
2022,NBA,Torrey Craig,craigto01,31.0,PHO,SF,5
2022,NBA,Jae Crowder,crowdja01,31.0,PHO,PF,10
2022,NBA,Jarrett Culver,culveja01,22.0,MEM,SG,3
2022,NBA,Jarron Cumberland,cumbeja01,24.0,POR,SG,1
2022,NBA,Cade Cunningham,cunnica01,20.0,DET,SG,1
2022,NBA,Seth Curry,curryse01,31.0,2TM,SG,8
2022,NBA,Seth Curry,curryse01,31.0,BRK,SG,8
2022,NBA,Seth Curry,curryse01,31.0,PHI,SG,8
2022,NBA,Stephen Curry,curryst01,33.0,GSW,PG,13
2022,NBA,Anthony Davis,davisan02,28.0,LAL,C,10
2022,NBA,Ed Davis,davised01,32.0,CLE,C,12
2022,NBA,Terence Davis,daviste02,24.0,SAC,SG,3
2022,NBA,Gabriel Deck,deckga01,26.0,OKC,PF,2
2022,NBA,Dewayne Dedmon,dedmode01,32.0,MIA,C,9
2022,NBA,Sam Dekker,dekkesa01,27.0,TOR,PF,5
2022,NBA,Javin DeLaurier,delauja01,23.0,MIL,C,1
2022,NBA,DeMar DeRozan,derozde01,32.0,CHI,PF,13
2022,NBA,Mamadi Diakite,diakima01,25.0,OKC,PF,2
2022,NBA,Cheick Diallo,diallch01,25.0,DET,C,5
2022,NBA,Hamidou Diallo,diallha01,23.0,DET,SG,4
2022,NBA,Gorgui Dieng,dienggo01,32.0,ATL,C,9
2022,NBA,Spencer Dinwiddie,dinwisp01,28.0,2TM,PG,8
2022,NBA,Spencer Dinwiddie,dinwisp01,28.0,DAL,PG,8
2022,NBA,Spencer Dinwiddie,dinwisp01,28.0,WAS,PG,8
2022,NBA,Donte DiVincenzo,divindo01,25.0,2TM,SG,4
2022,NBA,Donte DiVincenzo,divindo01,25.0,MIL,SG,4
2022,NBA,Donte DiVincenzo,divindo01,25.0,SAC,SG,4
2022,NBA,Luka Dončić,doncilu01,22.0,DAL,PG,4
2022,NBA,Luguentz Dort,dortlu01,22.0,OKC,SG,3
2022,NBA,Ayo Dosunmu,dosunay01,22.0,CHI,SG,1
2022,NBA,Damyean Dotson,dotsoda01,27.0,NYK,SG,5
2022,NBA,Devon Dotson,dotsode01,22.0,CHI,PG,2
2022,NBA,Sekou Doumbouya,doumbse01,21.0,LAL,PF,3
2022,NBA,Jeff Dowtin,dowtije01,24.0,3TM,PG,1
2022,NBA,Jeff Dowtin,dowtije01,24.0,GSW,PG,1
2022,NBA,Jeff Dowtin,dowtije01,24.0,MIL,PG,1
2022,NBA,Jeff Dowtin,dowtije01,24.0,ORL,PG,1
2022,NBA,PJ Dozier,doziepj01,25.0,DEN,SG,5
2022,NBA,Goran Dragić,dragigo01,35.0,2TM,PG,14
2022,NBA,Goran Dragić,dragigo01,35.0,BRK,PG,14
2022,NBA,Goran Dragić,dragigo01,35.0,TOR,PG,14
2022,NBA,Andre Drummond,drumman01,28.0,2TM,C,10
2022,NBA,Andre Drummond,drumman01,28.0,BRK,C,10
2022,NBA,Andre Drummond,drumman01,28.0,PHI,C,10
2022,NBA,Chris Duarte,duartch01,24.0,IND,SG,1
2022,NBA,David Duke Jr.,dukeda01,22.0,BRK,PG,1
2022,NBA,Kris Dunn,dunnkr01,27.0,POR,PG,6
2022,NBA,Kevin Durant,duranke01,33.0,BRK,PF,14
2022,NBA,Jaime Echenique,echenja01,24.0,WAS,C,1
2022,NBA,Anthony Edwards,edwaran01,20.0,MIN,SG,2
2022,NBA,Carsen Edwards,edwarca01,23.0,DET,SG,3
2022,NBA,Kessler Edwards,edwarke02,21.0,BRK,SF,1
2022,NBA,Rob Edwards,edwarro01,25.0,OKC,SG,1
2022,NBA,CJ Elleby,ellebcj01,21.0,POR,SF,2
2022,NBA,Wayne Ellington,ellinwa01,34.0,LAL,SG,13
2022,NBA,Joel Embiid,embiijo01,27.0,PHI,C,6
2022,NBA,James Ennis III,ennisja01,31.0,3TM,SF,8
2022,NBA,James Ennis III,ennisja01,31.0,BRK,SF,8
2022,NBA,James Ennis III,ennisja01,31.0,DEN,SF,8
2022,NBA,James Ennis III,ennisja01,31.0,LAC,SF,8
2022,NBA,Drew Eubanks,eubandr01,24.0,2TM,C,4
2022,NBA,Drew Eubanks,eubandr01,24.0,POR,C,4
2022,NBA,Drew Eubanks,eubandr01,24.0,SAS,C,4
2022,NBA,Tacko Fall,fallta01,26.0,CLE,C,3
2022,NBA,Derrick Favors,favorde01,30.0,OKC,C,12
2022,NBA,Bruno Fernando,fernabr01,23.0,2TM,C,3
2022,NBA,Bruno Fernando,fernabr01,23.0,BOS,C,3
2022,NBA,Bruno Fernando,fernabr01,23.0,HOU,C,3
2022,NBA,Dorian Finney-Smith,finnedo01,28.0,DAL,PF,6
2022,NBA,Malik Fitts,fittsma01,24.0,2TM,PF,2
2022,NBA,Malik Fitts,fittsma01,24.0,BOS,PF,2
2022,NBA,Malik Fitts,fittsma01,24.0,UTA,PF,2
2022,NBA,Malachi Flynn,flynnma01,23.0,TOR,PG,2
2022,NBA,Bryn Forbes,forbebr01,28.0,2TM,SG,6
2022,NBA,Bryn Forbes,forbebr01,28.0,DEN,SG,6
2022,NBA,Bryn Forbes,forbebr01,28.0,SAS,SG,6
2022,NBA,Aleem Ford,fordal03,24.0,ORL,SF,1
2022,NBA,Trent Forrest,forretr01,23.0,UTA,PG,2
2022,NBA,Evan Fournier,fournev01,29.0,NYK,SG,10
2022,NBA,De'Aaron Fox,foxde01,24.0,SAC,PG,5
2022,NBA,Melvin Frazier,frazime01,25.0,OKC,SG,3
2022,NBA,Tim Frazier,fraziti01,31.0,2TM,PG,8
2022,NBA,Tim Frazier,fraziti01,31.0,CLE,PG,8
2022,NBA,Tim Frazier,fraziti01,31.0,ORL,PG,8
2022,NBA,Markelle Fultz,fultzma01,23.0,ORL,PG,5
2022,NBA,Wenyen Gabriel,gabriwe01,24.0,3TM,PF,3
2022,NBA,Wenyen Gabriel,gabriwe01,24.0,BRK,PF,3
2022,NBA,Wenyen Gabriel,gabriwe01,24.0,LAC,PF,3
2022,NBA,Wenyen Gabriel,gabriwe01,24.0,LAL,PF,3
2022,NBA,Daniel Gafford,gaffoda01,23.0,WAS,C,3
2022,NBA,Danilo Gallinari,gallida01,33.0,ATL,PF,13
2022,NBA,Langston Galloway,gallola01,30.0,2TM,SG,8
2022,NBA,Langston Galloway,gallola01,30.0,BRK,SG,8
2022,NBA,Langston Galloway,gallola01,30.0,MIL,SG,8
2022,NBA,Darius Garland,garlada01,22.0,CLE,PG,3
2022,NBA,Marcus Garrett,garrema01,23.0,MIA,SG,1
2022,NBA,Usman Garuba,garubus01,19.0,HOU,PF,1
2022,NBA,Luka Garza,garzalu01,23.0,DET,C,1
2022,NBA,Rudy Gay,gayru01,35.0,UTA,PF,16
2022,NBA,Paul George,georgpa01,31.0,LAC,PF,12
2022,NBA,Taj Gibson,gibsota01,36.0,NYK,C,13
2022,NBA,Josh Giddey,giddejo01,19.0,OKC,SF,1
2022,NBA,Shai Gilgeous-Alexander,gilgesh01,23.0,OKC,PG,4
2022,NBA,Anthony Gill,gillan01,29.0,WAS,PF,2
2022,NBA,Freddie Gillespie,gillefr01,24.0,ORL,PF,2
2022,NBA,Rudy Gobert,goberru01,29.0,UTA,C,9
2022,NBA,Brandon Goodwin,goodwbr01,26.0,CLE,PG,4
2022,NBA,Jordan Goodwin,goodwjo01,23.0,WAS,SG,1
2022,NBA,Aaron Gordon,gordoaa01,26.0,DEN,PF,8
2022,NBA,Eric Gordon,gordoer01,33.0,HOU,SG,14
2022,NBA,Devonte' Graham,grahade01,26.0,NOP,PG,4
2022,NBA,Jerami Grant,grantje01,27.0,DET,PF,8
2022,NBA,Hassani Gravett,graveha01,25.0,ORL,PG,1
2022,NBA,Danny Green,greenda02,34.0,PHI,SF,13
2022,NBA,Draymond Green,greendr01,31.0,GSW,PF,10
2022,NBA,JaMychal Green,greenja01,31.0,DEN,PF,8
2022,NBA,Javonte Green,greenja02,28.0,CHI,SF,3
2022,NBA,Jalen Green,greenja05,19.0,HOU,SG,1
2022,NBA,Jeff Green,greenje02,35.0,DEN,PF,14
2022,NBA,Josh Green,greenjo02,21.0,DAL,SG,2
2022,NBA,Blake Griffin,griffbl01,32.0,BRK,C,12
2022,NBA,Quentin Grimes,grimequ01,21.0,NYK,SG,1
2022,NBA,Kyle Guy,guyky01,24.0,MIA,SG,3
2022,NBA,Rui Hachimura,hachiru01,23.0,WAS,PF,3
2022,NBA,Tyrese Haliburton,halibty01,21.0,2TM,PG,2
2022,NBA,Tyrese Haliburton,halibty01,21.0,IND,PG,2
2022,NBA,Tyrese Haliburton,halibty01,21.0,SAC,SG,2
2022,NBA,Tyler Hall,hallty01,24.0,NYK,SG,1
2022,NBA,R.J. Hampton,hamptrj01,20.0,ORL,SG,2
2022,NBA,Tim Hardaway Jr.,hardati02,29.0,DAL,SG,9
2022,NBA,James Harden,hardeja01,32.0,2TM,PG,13
2022,NBA,James Harden,hardeja01,32.0,BRK,PG,13
2022,NBA,James Harden,hardeja01,32.0,PHI,PG,13
2022,NBA,Maurice Harkless,harklma01,28.0,SAC,SF,10
2022,NBA,Jared Harper,harpeja01,24.0,NOP,PG,3
2022,NBA,Montrezl Harrell,harremo01,28.0,2TM,C,7
2022,NBA,Montrezl Harrell,harremo01,28.0,CHO,C,7
2022,NBA,Montrezl Harrell,harremo01,28.0,WAS,C,7
2022,NBA,Gary Harris,harriga01,27.0,ORL,SG,8
2022,NBA,Joe Harris,harrijo01,30.0,BRK,SF,8
2022,NBA,Shaquille Harrison,harrish01,28.0,BRK,SG,5
2022,NBA,Tobias Harris,harrito02,29.0,PHI,PF,11
2022,NBA,Isaiah Hartenstein,harteis01,23.0,LAC,C,4
2022,NBA,Josh Hart,hartjo01,26.0,2TM,SG,5
2022,NBA,Josh Hart,hartjo01,26.0,NOP,SG,5
2022,NBA,Josh Hart,hartjo01,26.0,POR,SG,5
2022,NBA,Udonis Haslem,hasleud01,41.0,MIA,C,19
2022,NBA,Sam Hauser,hausesa01,24.0,BOS,SF,1
2022,NBA,Jaxson Hayes,hayesja02,21.0,NOP,C,3
2022,NBA,Killian Hayes,hayeski01,20.0,DET,PG,2
2022,NBA,Gordon Hayward,haywago01,31.0,CHO,SF,12
2022,NBA,Aaron Henry,henryaa01,22.0,PHI,SF,1
2022,NBA,Juancho Hernangómez,hernaju01,26.0,3TM,PF,6
2022,NBA,Juancho Hernangómez,hernaju01,26.0,BOS,PF,6
2022,NBA,Juancho Hernangómez,hernaju01,26.0,SAS,PF,6
2022,NBA,Juancho Hernangómez,hernaju01,26.0,UTA,PF,6
2022,NBA,Willy Hernangómez,hernawi01,27.0,NOP,C,6
2022,NBA,Tyler Herro,herroty01,22.0,MIA,SG,3
2022,NBA,Buddy Hield,hieldbu01,29.0,2TM,SG,6
2022,NBA,Buddy Hield,hieldbu01,29.0,IND,SG,6
2022,NBA,Buddy Hield,hieldbu01,29.0,SAC,SG,6
2022,NBA,Haywood Highsmith,highsha01,25.0,MIA,SF,2
2022,NBA,George Hill,hillge01,35.0,MIL,PG,14
2022,NBA,Malcolm Hill,hillma01,26.0,2TM,SG,1
2022,NBA,Malcolm Hill,hillma01,26.0,ATL,SG,1
2022,NBA,Malcolm Hill,hillma01,26.0,CHI,SF,1
2022,NBA,Solomon Hill,hillso01,30.0,ATL,SF,9
2022,NBA,Nate Hinton,hintona01,22.0,IND,SG,2
2022,NBA,Jaylen Hoard,hoardja01,22.0,OKC,SF,3
2022,NBA,Aaron Holiday,holidaa01,25.0,2TM,PG,4
2022,NBA,Aaron Holiday,holidaa01,25.0,PHO,PG,4
2022,NBA,Aaron Holiday,holidaa01,25.0,WAS,PG,4
2022,NBA,Jrue Holiday,holidjr01,31.0,MIL,PG,13
2022,NBA,Justin Holiday,holidju01,32.0,2TM,SF,9
2022,NBA,Justin Holiday,holidju01,32.0,IND,SF,9
2022,NBA,Justin Holiday,holidju01,32.0,SAC,SG,9
2022,NBA,Richaun Holmes,holmeri01,28.0,SAC,C,7
2022,NBA,Rodney Hood,hoodro01,29.0,2TM,SF,8
2022,NBA,Rodney Hood,hoodro01,29.0,LAC,SF,8
2022,NBA,Rodney Hood,hoodro01,29.0,MIL,PF,8
2022,NBA,Scotty Hopson,hopsosc01,32.0,OKC,SG,3
2022,NBA,Al Horford,horfoal01,35.0,BOS,C,15
2022,NBA,Talen Horton-Tucker,hortota01,21.0,LAL,SG,3
2022,NBA,Danuel House Jr.,houseda01,28.0,3TM,SF,6
2022,NBA,Danuel House Jr.,houseda01,28.0,HOU,SF,6
2022,NBA,Danuel House Jr.,houseda01,28.0,NYK,SF,6
2022,NBA,Danuel House Jr.,houseda01,28.0,UTA,SF,6
2022,NBA,Dwight Howard,howardw01,36.0,LAL,C,18
2022,NBA,Markus Howard,howarma02,22.0,DEN,SG,2
2022,NBA,Kevin Huerter,huertke01,23.0,ATL,SF,4
2022,NBA,Jay Huff,huffja01,23.0,LAL,C,1
2022,NBA,Elijah Hughes,hugheel01,23.0,2TM,SG,2
2022,NBA,Elijah Hughes,hugheel01,23.0,POR,SG,2
2022,NBA,Elijah Hughes,hugheel01,23.0,UTA,SF,2
2022,NBA,De'Andre Hunter,huntede01,24.0,ATL,SF,3
2022,NBA,Feron Hunt,huntfe01,22.0,NYK,SF,1
2022,NBA,Chandler Hutchison,hutchch01,25.0,PHO,SF,4
2022,NBA,Bones Hyland,hylanbo01,21.0,DEN,SG,1
2022,NBA,Serge Ibaka,ibakase01,32.0,2TM,C,13
2022,NBA,Serge Ibaka,ibakase01,32.0,LAC,C,13
2022,NBA,Serge Ibaka,ibakase01,32.0,MIL,C,13
2022,NBA,Andre Iguodala,iguodan01,38.0,GSW,SF,18
2022,NBA,Joe Ingles,inglejo01,34.0,UTA,SF,8
2022,NBA,Brandon Ingram,ingrabr01,24.0,NOP,SF,6
2022,NBA,Kyrie Irving,irvinky01,29.0,BRK,PG,11
2022,NBA,Wes Iwundu,iwundwe01,27.0,ATL,SF,5
2022,NBA,Frank Jackson,jacksfr01,23.0,DET,PG,4
2022,NBA,Isaiah Jackson,jacksis01,20.0,IND,C,1
2022,NBA,Jaren Jackson Jr.,jacksja02,22.0,MEM,PF,4
2022,NBA,Josh Jackson,jacksjo02,24.0,2TM,SF,5
2022,NBA,Josh Jackson,jacksjo02,24.0,DET,SF,5
2022,NBA,Josh Jackson,jacksjo02,24.0,SAC,SF,5
2022,NBA,Justin Jackson,jacksju01,26.0,2TM,SF,5
2022,NBA,Justin Jackson,jacksju01,26.0,BOS,SF,5
2022,NBA,Justin Jackson,jacksju01,26.0,PHO,SF,5
2022,NBA,Reggie Jackson,jacksre01,31.0,LAC,SG,11
2022,NBA,LeBron James,jamesle01,37.0,LAL,C,19
2022,NBA,DeJon Jarreau,jarrede01,24.0,IND,SG,1
2022,NBA,DaQuan Jeffries,jeffrda01,24.0,MEM,SG,3
2022,NBA,Ty Jerome,jeromty01,24.0,OKC,SG,3
2022,NBA,Isaiah Joe,joeis01,22.0,PHI,SG,2
2022,NBA,Alize Johnson,johnsal02,25.0,3TM,PF,4
2022,NBA,Alize Johnson,johnsal02,25.0,CHI,PF,4
2022,NBA,Alize Johnson,johnsal02,25.0,NOP,PF,4
2022,NBA,Alize Johnson,johnsal02,25.0,WAS,PF,4
2022,NBA,B.J. Johnson,johnsbj01,26.0,ORL,SF,3
2022,NBA,Cameron Johnson,johnsca02,25.0,PHO,PF,3
2022,NBA,David Johnson,johnsda08,20.0,TOR,SG,1
2022,NBA,James Johnson,johnsja01,34.0,BRK,PF,13
2022,NBA,Jalen Johnson,johnsja05,20.0,ATL,PF,1
2022,NBA,Joe Johnson,johnsjo02,40.0,BOS,SG,18
2022,NBA,Keldon Johnson,johnske04,22.0,SAS,SF,3
2022,NBA,Keon Johnson,johnske07,19.0,2TM,SG,1
2022,NBA,Keon Johnson,johnske07,19.0,LAC,SG,1
2022,NBA,Keon Johnson,johnske07,19.0,POR,SG,1
2022,NBA,Stanley Johnson,johnsst04,25.0,LAL,PF,7
2022,NBA,Tyler Johnson,johnsty01,29.0,2TM,PG,8
2022,NBA,Tyler Johnson,johnsty01,29.0,PHI,PG,8
2022,NBA,Tyler Johnson,johnsty01,29.0,SAS,PG,8
2022,NBA,Nikola Jokić,jokicni01,26.0,DEN,C,7
2022,NBA,Carlik Jones,jonesca03,24.0,2TM,PG,1
2022,NBA,Carlik Jones,jonesca03,24.0,DAL,PG,1
2022,NBA,Carlik Jones,jonesca03,24.0,DEN,PG,1
2022,NBA,Damian Jones,jonesda03,26.0,SAC,C,6
2022,NBA,Derrick Jones Jr.,jonesde02,24.0,CHI,PF,6
2022,NBA,Herbert Jones,joneshe01,23.0,NOP,PF,1
2022,NBA,Jemerrio Jones,jonesje01,26.0,LAL,SF,2
2022,NBA,Kai Jones,joneska01,21.0,CHO,C,1
2022,NBA,Mason Jones,jonesma05,23.0,LAL,SG,2
2022,NBA,Tre Jones,jonestr01,22.0,SAS,PG,2
2022,NBA,Tyus Jones,jonesty01,25.0,MEM,PG,7
2022,NBA,DeAndre Jordan,jordade01,33.0,2TM,C,14
2022,NBA,DeAndre Jordan,jordade01,33.0,LAL,C,14
2022,NBA,DeAndre Jordan,jordade01,33.0,PHI,C,14
2022,NBA,Cory Joseph,josepco01,30.0,DET,PG,11
2022,NBA,Georgios Kalaitzakis,kalaige01,23.0,2TM,SF,1
