season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,e_fg_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
2024,NBA,Seth Curry,curryse01,33.0,CHO,SG,8,1.0,159,5.9,13.4,0.441,2.0,6.3,0.321,3.8,7.0,0.548,0.517,2.5,2.7,0.917,0.7,2.9,3.6,3.2,1.1,0.7,1.1,1.6,16.3
2024,NBA,Stephen Curry,curryst01,35.0,GSW,PG,74,74.0,2421,9.7,21.5,0.45,5.3,13.0,0.408,4.4,8.5,0.515,0.573,4.4,4.8,0.923,0.6,4.4,4.9,5.6,0.8,0.4,3.1,1.7,29.1
2024,NBA,Dyson Daniels,daniedy01,20.0,NOP,PG,61,16.0,1358,3.7,8.2,0.447,1.1,3.6,0.311,2.6,4.7,0.551,0.514,0.9,1.4,0.642,1.6,4.6,6.3,4.3,2.3,0.7,1.6,2.7,9.4
2024,NBA,Anthony Davis,davisan02,30.0,LAL,C,76,76.0,2700,9.5,17.1,0.556,0.4,1.4,0.271,9.1,15.7,0.582,0.567,5.6,6.9,0.816,3.2,9.6,12.8,3.5,1.2,2.4,2.1,2.4,25.0
2024,NBA,JD Davison,davisjd01,21.0,BOS,SG,8,0.0,39,4.6,11.1,0.417,2.8,6.5,0.429,1.8,4.6,0.4,0.542,2.8,3.7,0.75,1.8,7.4,9.2,9.2,0.9,0.9,1.8,3.7,14.8
2024,NBA,Johnny Davis,davisjo06,21.0,WAS,SG,50,6.0,613,3.6,9.0,0.403,0.8,2.3,0.35,2.8,6.7,0.421,0.448,0.8,1.4,0.583,1.1,3.2,4.2,1.9,1.1,0.6,0.8,3.3,8.9
2024,NBA,Dexter Dennis,dennide01,24.0,DAL,SG,4,0.0,30,12.0,22.8,0.526,1.2,9.6,0.125,10.8,13.2,0.818,0.553,1.2,3.6,0.333,1.2,9.6,10.8,4.8,0.0,1.2,3.6,1.2,26.4
2024,NBA,DeMar DeRozan,derozde01,34.0,CHI,SF,79,79.0,2989,7.8,16.3,0.48,0.9,2.7,0.333,6.9,13.6,0.509,0.507,6.3,7.4,0.853,0.5,3.6,4.1,5.1,1.1,0.5,1.6,1.9,22.8
2024,NBA,Moussa Diabaté,diabamo01,22.0,LAC,C,11,0.0,64,5.6,10.7,0.526,0.0,0.0,,5.6,10.7,0.526,0.526,5.1,7.9,0.643,8.4,5.1,13.5,2.3,2.8,0.6,1.1,2.3,16.3
2024,NBA,Mamadi Diakite,diakima01,27.0,2TM,PF,6,0.0,24,6.0,9.0,0.667,0.0,1.5,0.0,6.0,7.5,0.8,0.667,6.0,9.0,0.667,1.5,4.5,6.0,3.0,1.5,1.5,1.5,3.0,18.0
2024,NBA,Mamadi Diakite,diakima01,27.0,SAS,PF,3,0.0,16,9.0,11.3,0.8,0.0,0.0,,9.0,11.3,0.8,0.8,9.0,13.5,0.667,2.3,4.5,6.8,4.5,0.0,2.3,0.0,2.3,27.0
2024,NBA,Mamadi Diakite,diakima01,27.0,NYK,PF,3,0.0,8,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,4.5,4.5,0.0,4.5,0.0,4.5,4.5,0.0
2024,NBA,Hamidou Diallo,diallha01,25.0,WAS,SG,2,0.0,5,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.5,0.0,0.0,,14.4,0.0,14.4,7.2,14.4,0.0,7.2,7.2,14.4
2024,NBA,Gradey Dick,dickgr01,20.0,TOR,SG,60,17.0,1268,5.4,12.6,0.425,2.5,6.8,0.365,2.9,5.8,0.495,0.524,1.2,1.4,0.863,0.8,3.0,3.7,1.9,1.0,0.1,1.4,2.5,14.5
2024,NBA,Ousmane Dieng,diengou01,20.0,OKC,PF,33,0.0,365,4.8,11.4,0.422,2.1,6.9,0.3,2.8,4.5,0.609,0.513,1.4,1.6,0.875,1.0,4.0,5.0,3.6,0.8,0.5,1.9,2.2,13.1
2024,NBA,Spencer Dinwiddie,dinwisp01,30.0,2TM,PG,76,52.0,2152,4.2,10.7,0.392,2.1,6.2,0.337,2.1,4.6,0.467,0.489,2.8,3.5,0.805,0.5,2.9,3.4,6.0,0.9,0.4,1.5,2.3,13.3
2024,NBA,Spencer Dinwiddie,dinwisp01,30.0,BRK,PG,48,48.0,1474,4.8,12.2,0.391,2.2,6.8,0.32,2.6,5.4,0.48,0.48,3.1,3.9,0.781,0.6,3.2,3.9,7.0,0.9,0.2,1.5,2.1,14.8
2024,NBA,Spencer Dinwiddie,dinwisp01,30.0,LAL,PG,28,4.0,678,3.0,7.5,0.397,1.9,4.8,0.389,1.1,2.7,0.412,0.521,2.3,2.7,0.88,0.2,2.3,2.5,3.6,0.7,0.7,1.5,2.8,10.1
2024,NBA,Donte DiVincenzo,divindo01,27.0,NYK,SG,81,63.0,2360,6.8,15.3,0.443,4.3,10.8,0.401,2.5,4.6,0.542,0.584,1.3,1.7,0.754,1.0,3.6,4.5,3.3,1.6,0.5,1.7,2.5,19.2
2024,NBA,Luka Dončić,doncilu01,24.0,DAL,PG,70,70.0,2624,11.0,22.7,0.487,3.9,10.2,0.382,7.1,12.5,0.573,0.573,6.6,8.3,0.786,0.8,8.1,8.9,9.4,1.4,0.5,3.9,2.0,32.5
2024,NBA,Luguentz Dort,dortlu01,24.0,OKC,SF,79,79.0,2246,4.6,10.5,0.438,2.5,6.3,0.394,2.1,4.2,0.506,0.557,2.1,2.5,0.826,1.2,3.4,4.6,1.8,1.2,0.8,1.2,3.7,13.8
2024,NBA,Ayo Dosunmu,dosunay01,24.0,CHI,SG,76,37.0,2212,5.9,11.7,0.501,1.9,4.8,0.403,3.9,6.9,0.568,0.583,1.4,1.7,0.81,0.9,2.6,3.5,3.9,1.1,0.6,1.7,2.7,15.0
2024,NBA,Jeff Dowtin,dowtije01,26.0,PHI,PG,12,0.0,142,5.1,9.1,0.556,2.3,4.8,0.474,2.8,4.3,0.647,0.681,0.8,1.0,0.75,0.8,4.3,5.1,6.8,1.8,0.3,1.3,0.3,13.2
2024,NBA,Henri Drell,drellhe01,23.0,CHI,SF,4,0.0,30,4.8,12.0,0.4,2.4,7.2,0.333,2.4,4.8,0.5,0.5,1.2,2.4,0.5,1.2,3.6,4.8,4.8,2.4,1.2,2.4,7.2,13.2
2024,NBA,Andre Drummond,drumman01,30.0,CHI,C,79,10.0,1351,7.1,12.8,0.556,0.0,0.1,0.0,7.1,12.7,0.56,0.556,3.4,5.8,0.592,7.1,11.8,18.9,1.0,1.9,1.3,2.2,3.7,17.7
2024,NBA,Chris Duarte,duartch01,26.0,SAC,SF,59,11.0,719,4.0,10.5,0.381,2.2,6.4,0.346,1.8,4.2,0.434,0.486,1.3,1.7,0.788,1.3,4.0,5.3,2.2,1.4,0.4,1.3,4.0,11.5
2024,NBA,David Duke Jr.,dukeda01,24.0,SAS,SG,4,0.0,51,7.1,12.7,0.556,2.1,4.2,0.5,4.9,8.5,0.583,0.639,2.1,2.1,1.0,1.4,5.6,7.1,3.5,1.4,0.0,2.1,2.8,18.4
2024,NBA,Kris Dunn,dunnkr01,29.0,UTA,PG,66,32.0,1249,4.2,9.0,0.47,1.2,3.2,0.369,3.1,5.8,0.525,0.535,0.6,0.9,0.688,1.4,4.0,5.4,7.3,2.0,0.8,2.3,3.9,10.3
2024,NBA,Kevin Durant,duranke01,35.0,PHO,PF,75,75.0,2791,9.7,18.5,0.523,2.2,5.2,0.413,7.5,13.3,0.567,0.581,4.7,5.5,0.856,0.5,5.9,6.4,4.9,0.9,1.2,3.1,1.7,26.2
2024,NBA,Jalen Duren,durenja01,20.0,DET,C,61,60.0,1777,7.1,11.4,0.619,0.0,0.1,0.0,7.1,11.3,0.623,0.619,2.9,3.7,0.79,3.9,10.5,14.4,3.0,0.7,1.0,2.6,3.9,17.0
2024,NBA,Tari Eason,easonta01,22.0,HOU,PF,22,0.0,480,6.6,14.2,0.466,1.4,3.7,0.36,5.2,10.4,0.504,0.513,1.6,2.5,0.636,3.4,8.0,11.5,2.0,2.3,1.4,1.5,3.8,16.1
2024,NBA,Anthony Edwards,edwaran01,22.0,MIN,SG,79,78.0,2770,9.3,20.2,0.461,2.5,6.9,0.357,6.9,13.3,0.515,0.522,5.5,6.6,0.836,0.7,4.9,5.6,5.3,1.3,0.5,3.1,1.8,26.6
2024,NBA,Kessler Edwards,edwarke02,23.0,SAC,SF,54,0.0,275,4.5,10.7,0.415,2.6,6.8,0.385,1.8,3.9,0.467,0.537,0.7,1.2,0.556,1.2,4.3,5.5,2.0,1.3,0.5,0.5,3.4,12.2
2024,NBA,Keon Ellis,elliske01,24.0,SAC,SG,57,21.0,978,3.9,8.5,0.461,2.6,6.2,0.417,1.4,2.4,0.578,0.612,1.0,1.3,0.743,1.2,3.4,4.6,3.1,1.9,1.1,1.4,4.1,11.4
2024,NBA,Joel Embiid,embiijo01,29.0,PHI,C,39,39.0,1309,12.4,23.4,0.529,1.5,3.8,0.388,10.9,19.6,0.556,0.561,11.0,12.4,0.883,2.6,9.2,11.8,6.0,1.3,1.8,4.1,3.1,37.2
2024,NBA,Drew Eubanks,eubandr01,26.0,PHO,C,75,6.0,1169,4.7,7.8,0.601,0.1,0.1,1.0,4.6,7.7,0.596,0.607,2.2,2.9,0.774,3.2,6.7,9.9,1.9,0.8,1.9,1.9,3.5,11.7
2024,NBA,Tosan Evbuomwan,evbuoto01,22.0,2TM,SF,17,8.0,367,3.5,7.0,0.507,1.2,3.1,0.375,2.4,3.8,0.615,0.592,1.7,2.5,0.68,1.8,4.1,5.9,1.6,0.6,0.5,0.9,2.3,9.9
2024,NBA,Tosan Evbuomwan,evbuoto01,22.0,MEM,SF,4,0.0,74,1.9,7.3,0.267,1.0,3.9,0.25,1.0,3.4,0.286,0.333,0.0,0.0,,3.9,2.9,6.8,2.9,0.0,0.5,0.5,2.4,4.9
2024,NBA,Tosan Evbuomwan,evbuoto01,22.0,DET,SF,13,8.0,293,3.9,6.9,0.571,1.2,2.9,0.417,2.7,3.9,0.688,0.661,2.1,3.1,0.68,1.2,4.4,5.7,1.2,0.7,0.5,1.0,2.2,11.2
2024,NBA,Dante Exum,exumda01,28.0,DAL,PG,55,17.0,1088,5.3,10.0,0.533,1.8,3.6,0.491,3.6,6.4,0.557,0.621,1.8,2.3,0.779,0.8,4.1,4.9,5.2,0.7,0.2,1.6,2.8,14.2
2024,NBA,Bruno Fernando,fernabr01,25.0,ATL,C,45,2.0,682,5.8,9.9,0.583,0.0,0.2,0.0,5.8,9.7,0.596,0.583,3.4,5.1,0.667,3.1,7.1,10.2,2.4,1.3,1.5,2.3,5.6,14.9
2024,NBA,Dorian Finney-Smith,finnedo01,30.0,BRK,PF,68,56.0,1934,4.0,9.5,0.421,2.2,6.3,0.348,1.8,3.3,0.56,0.535,0.6,0.9,0.717,2.0,3.9,5.9,2.0,1.0,0.7,1.1,2.8,10.8
2024,NBA,Adam Flagler,flaglad01,24.0,OKC,SG,2,0.0,14,2.6,18.0,0.143,2.6,15.4,0.167,0.0,2.6,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,10.3,0.0,0.0,0.0,0.0,7.7
2024,NBA,Malachi Flynn,flynnma01,25.0,3TM,PG,69,0.0,876,5.6,13.4,0.418,2.3,6.9,0.331,3.3,6.4,0.513,0.505,2.1,2.9,0.732,0.9,3.8,4.7,5.3,1.6,0.3,2.6,2.7,15.6
2024,NBA,Malachi Flynn,flynnma01,25.0,TOR,PG,31,0.0,474,4.3,10.4,0.409,2.1,6.1,0.35,2.1,4.3,0.491,0.511,1.3,1.7,0.773,1.0,3.9,4.9,5.5,1.4,0.5,2.5,3.2,11.9
2024,NBA,Malachi Flynn,flynnma01,25.0,NYK,PG,14,0.0,60,5.4,13.8,0.391,2.4,7.8,0.308,3.0,6.0,0.5,0.478,5.4,6.6,0.818,0.0,3.6,3.6,3.6,0.6,0.0,1.8,1.8,18.6
2024,NBA,Malachi Flynn,flynnma01,25.0,DET,PG,24,0.0,342,7.5,17.4,0.43,2.5,8.0,0.316,4.9,9.4,0.528,0.503,2.7,4.0,0.684,0.8,3.7,4.5,5.4,2.0,0.2,2.8,2.2,20.2
2024,NBA,Simone Fontecchio,fontesi01,28.0,2TM,SF,66,43.0,1644,5.5,12.0,0.46,2.9,7.3,0.401,2.6,4.7,0.551,0.582,1.2,1.4,0.818,1.4,4.0,5.4,2.2,1.0,0.5,1.5,2.4,15.2
2024,NBA,Simone Fontecchio,fontesi01,28.0,UTA,SF,50,34.0,1160,5.0,11.1,0.45,2.8,7.2,0.391,2.2,3.9,0.56,0.577,1.0,1.2,0.8,1.6,3.8,5.5,2.3,0.9,0.6,1.6,2.5,13.8
2024,NBA,Simone Fontecchio,fontesi01,28.0,DET,SF,16,9.0,484,6.8,14.1,0.479,3.2,7.5,0.426,3.6,6.6,0.539,0.592,1.6,1.9,0.846,0.9,4.3,5.2,2.1,1.0,0.4,1.3,2.2,18.4
2024,NBA,Jordan Ford,fordjo01,25.0,SAC,PG,6,0.0,22,6.5,11.5,0.571,3.3,4.9,0.667,3.3,6.5,0.5,0.714,3.3,3.3,1.0,0.0,3.3,3.3,3.3,0.0,0.0,1.6,0.0,19.6
2024,NBA,Trent Forrest,forretr01,25.0,ATL,SG,38,0.0,414,3.0,7.8,0.378,0.2,0.9,0.2,2.8,7.0,0.4,0.389,1.1,1.5,0.765,1.0,3.5,4.4,8.0,1.0,0.3,1.7,2.2,7.2
2024,NBA,Evan Fournier,fournev01,31.0,2TM,SG,32,0.0,580,4.9,13.7,0.357,2.0,8.1,0.254,2.9,5.6,0.505,0.432,1.8,2.2,0.806,0.3,3.3,3.6,3.0,1.8,0.4,1.3,3.0,13.7
2024,NBA,Evan Fournier,fournev01,31.0,NYK,SG,3,0.0,39,3.7,18.5,0.2,1.8,13.8,0.133,1.8,4.6,0.4,0.25,1.8,1.8,1.0,0.0,3.7,3.7,2.8,3.7,0.0,0.9,3.7,11.1
2024,NBA,Evan Fournier,fournev01,31.0,DET,SG,29,0.0,541,5.0,13.4,0.373,2.1,7.7,0.27,2.9,5.7,0.512,0.45,1.8,2.3,0.794,0.3,3.3,3.6,3.0,1.7,0.5,1.3,2.9,13.8
2024,NBA,De'Aaron Fox,foxde01,26.0,SAC,PG,74,74.0,2659,9.7,21.0,0.465,2.9,7.9,0.369,6.9,13.1,0.522,0.534,4.2,5.7,0.738,0.9,3.7,4.6,5.7,2.0,0.4,2.6,2.6,26.6
2024,NBA,Javon Freeman-Liberty,freemja01,24.0,TOR,PG,22,6.0,403,4.9,11.1,0.444,0.9,3.8,0.238,4.0,7.3,0.549,0.484,2.9,3.2,0.917,1.4,4.8,6.3,3.6,0.9,0.4,2.2,2.5,13.7
2024,NBA,Alex Fudge,fudgeal01,20.0,2TM,SF,6,0.0,40,5.4,13.5,0.4,0.9,4.5,0.2,4.5,9.0,0.5,0.433,1.8,1.8,1.0,3.6,0.9,4.5,0.0,2.7,0.0,1.8,1.8,13.5
2024,NBA,Alex Fudge,fudgeal01,20.0,LAL,SF,4,0.0,14,2.6,15.4,0.167,0.0,5.1,0.0,2.6,10.3,0.25,0.167,5.1,5.1,1.0,5.1,0.0,5.1,0.0,0.0,0.0,2.6,2.6,10.3
2024,NBA,Alex Fudge,fudgeal01,20.0,DAL,SF,2,0.0,26,6.9,12.5,0.556,1.4,4.2,0.333,5.5,8.3,0.667,0.611,0.0,0.0,,2.8,1.4,4.2,0.0,4.2,0.0,1.4,1.4,15.2
2024,NBA,Markelle Fultz,fultzma01,25.0,ORL,PG,43,18.0,910,6.1,12.9,0.472,0.2,0.7,0.222,5.9,12.2,0.487,0.479,0.9,1.3,0.697,2.2,3.2,5.5,4.7,1.7,0.6,2.0,2.6,13.3
2024,NBA,Andrew Funk,funkan01,24.0,CHI,SG,5,0.0,13,0.0,11.1,0.0,0.0,8.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.8,2.8,0.0,0.0,0.0
2024,NBA,Wenyen Gabriel,gabriwe01,26.0,MEM,PF,5,0.0,81,3.6,9.8,0.364,0.4,2.7,0.167,3.1,7.1,0.438,0.386,0.0,2.2,0.0,3.1,8.0,11.1,1.3,0.9,0.9,3.6,4.4,7.6
2024,NBA,Daniel Gafford,gaffoda01,25.0,2TM,PF,74,66.0,1815,6.9,9.5,0.725,0.0,0.0,,6.9,9.5,0.725,0.725,2.3,3.5,0.674,3.9,7.3,11.1,2.3,1.3,3.0,1.5,4.5,16.1
2024,NBA,Daniel Gafford,gaffoda01,25.0,WAS,C,45,45.0,1192,6.1,8.9,0.69,0.0,0.0,,6.1,8.9,0.69,0.69,2.5,3.6,0.706,4.0,6.9,10.9,2.1,1.3,2.9,1.4,4.4,14.8
2024,NBA,Daniel Gafford,gaffoda01,25.0,DAL,PF,29,21.0,623,8.4,10.7,0.78,0.0,0.0,,8.4,10.7,0.78,0.78,2.0,3.2,0.607,3.7,7.9,11.6,2.7,1.2,3.2,1.6,4.6,18.7
2024,NBA,Danilo Gallinari,gallida01,35.0,3TM,SF,49,0.0,630,4.7,10.9,0.437,1.7,5.3,0.323,3.0,5.5,0.546,0.516,4.8,5.6,0.857,1.1,5.0,6.2,3.1,0.8,0.3,1.3,2.9,16.0
2024,NBA,Danilo Gallinari,gallida01,35.0,WAS,PF,26,0.0,385,5.3,12.2,0.435,1.9,6.0,0.313,3.5,6.3,0.552,0.511,4.4,5.2,0.839,1.1,6.0,7.1,2.9,0.6,0.3,1.1,2.4,16.9
2024,NBA,Danilo Gallinari,gallida01,35.0,DET,SF,6,0.0,90,4.8,8.8,0.545,2.8,4.8,0.583,2.0,4.0,0.5,0.705,8.4,9.6,0.875,0.8,4.8,5.6,4.8,0.8,0.8,0.4,3.6,20.8
2024,NBA,Danilo Gallinari,gallida01,35.0,MIL,SF,17,0.0,155,3.3,8.6,0.378,0.7,3.9,0.176,2.6,4.6,0.55,0.419,3.7,4.2,0.889,1.4,2.8,4.2,2.8,1.4,0.2,2.3,3.5,10.9
2024,NBA,Darius Garland,garlada01,24.0,CLE,PG,57,57.0,1901,7.1,15.9,0.446,2.5,6.7,0.371,4.6,9.2,0.501,0.524,2.8,3.3,0.834,0.6,2.3,2.9,7.1,1.4,0.1,3.3,1.8,19.5
2024,NBA,Usman Garuba,garubus01,21.0,GSW,PF,6,0.0,18,2.0,12.0,0.167,0.0,2.0,0.0,2.0,10.0,0.2,0.167,2.0,4.0,0.5,6.0,8.0,14.0,2.0,2.0,6.0,4.0,4.0,6.0
2024,NBA,Luka Garza,garzalu01,25.0,MIN,C,25,0.0,122,10.6,22.1,0.48,2.7,9.4,0.281,8.0,12.7,0.628,0.54,5.3,7.4,0.72,5.6,3.5,9.1,1.2,1.2,0.3,1.8,7.1,29.2
2024,NBA,Kaiser Gates,gateska01,27.0,NOP,SF,1,0.0,7,0.0,20.6,0.0,0.0,10.3,0.0,0.0,10.3,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0
2024,NBA,Keyonte George,georgke01,20.0,UTA,PG,75,44.0,2023,5.7,14.5,0.391,2.6,7.8,0.334,3.1,6.7,0.459,0.482,3.4,4.0,0.848,0.3,3.5,3.8,5.9,0.6,0.1,3.3,1.6,17.3
2024,NBA,Paul George,georgpa01,33.0,LAC,PF,74,74.0,2502,8.4,17.8,0.471,3.5,8.5,0.413,4.9,9.3,0.523,0.569,3.8,4.2,0.907,0.5,5.1,5.6,3.8,1.6,0.5,2.2,2.9,24.0
2024,NBA,Taj Gibson,gibsota01,38.0,2TM,PF,20,1.0,204,2.6,6.5,0.405,0.4,1.8,0.2,2.3,4.8,0.481,0.432,0.4,0.4,1.0,2.1,4.4,6.5,1.9,0.5,1.2,0.9,5.5,6.0
2024,NBA,Taj Gibson,gibsota01,38.0,NYK,PF,16,1.0,165,1.5,5.0,0.304,0.0,1.3,0.0,1.5,3.7,0.412,0.304,0.4,0.4,1.0,2.2,3.9,6.1,2.0,0.4,1.3,1.1,6.1,3.5
2024,NBA,Taj Gibson,gibsota01,38.0,DET,PF,4,0.0,39,7.4,12.9,0.571,1.8,3.7,0.5,5.5,9.2,0.6,0.643,0.0,0.0,,1.8,6.5,8.3,1.8,0.9,0.9,0.0,2.8,16.6
2024,NBA,Josh Giddey,giddejo01,21.0,OKC,SG,80,80.0,2011,7.2,15.2,0.475,1.5,4.4,0.337,5.7,10.8,0.53,0.523,1.8,2.2,0.806,2.0,7.2,9.2,6.9,0.9,0.8,3.0,2.0,17.7
2024,NBA,Harry Giles,gilesha01,25.0,2TM,C,23,0.0,100,8.3,18.0,0.46,1.1,5.0,0.214,7.2,13.0,0.556,0.49,2.5,4.7,0.538,4.3,6.5,10.8,2.2,0.7,1.1,2.2,5.4,20.2
2024,NBA,Harry Giles,gilesha01,25.0,BRK,C,16,0.0,81,9.8,19.6,0.5,1.3,4.9,0.273,8.4,14.7,0.576,0.534,3.1,5.8,0.538,5.3,6.2,11.6,2.7,0.4,1.3,2.7,6.7,24.0
2024,NBA,Harry Giles,gilesha01,25.0,LAL,C,7,0.0,19,1.9,11.4,0.167,0.0,5.7,0.0,1.9,5.7,0.333,0.167,0.0,0.0,,0.0,7.6,7.6,0.0,1.9,0.0,0.0,0.0,3.8
2024,NBA,Shai Gilgeous-Alexander,gilgesh01,25.0,OKC,PG,75,75.0,2553,11.2,21.0,0.535,1.3,3.8,0.353,9.9,17.2,0.576,0.567,8.0,9.2,0.874,0.9,4.9,5.9,6.6,2.1,0.9,2.3,2.6,31.8
2024,NBA,Anthony Gill,gillan01,31.0,WAS,PF,50,3.0,466,5.8,12.4,0.469,0.8,3.2,0.244,5.0,9.2,0.546,0.5,2.2,2.8,0.806,2.9,4.4,7.3,2.6,1.0,0.8,1.8,3.7,14.6
2024,NBA,Collin Gillespie,gilleco01,24.0,DEN,PG,24,0.0,225,5.1,11.0,0.464,2.4,6.1,0.395,2.7,5.0,0.548,0.572,1.3,1.9,0.667,0.2,3.2,3.4,4.3,2.1,0.0,2.2,3.8,13.9
2024,NBA,Jacob Gilyard,gilyaja01,25.0,2TM,PG,41,14.0,699,3.1,7.7,0.4,2.6,6.5,0.405,0.5,1.2,0.375,0.57,0.1,0.1,1.0,0.5,1.9,2.4,7.1,1.7,0.3,1.5,2.0,8.9
2024,NBA,Jacob Gilyard,gilyaja01,25.0,MEM,PG,37,14.0,654,3.3,7.9,0.417,2.8,6.6,0.425,0.5,1.3,0.375,0.594,0.1,0.1,1.0,0.4,1.9,2.4,7.2,1.5,0.3,1.6,1.9,9.5
2024,NBA,Jacob Gilyard,gilyaja01,25.0,BRK,PG,4,0.0,45,0.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8,1.6,2.4,4.8,4.8,0.0,0.8,3.2,0.0
2024,NBA,Rudy Gobert,goberru01,31.0,MIN,C,76,76.0,2593,5.6,8.5,0.661,0.0,0.0,0.0,5.6,8.5,0.664,0.661,3.5,5.4,0.638,4.0,9.7,13.6,1.4,0.7,2.2,1.6,3.3,14.7
2024,NBA,Jordan Goodwin,goodwjo01,25.0,2TM,PG,57,12.0,1055,4.8,13.0,0.369,1.4,4.8,0.298,3.4,8.2,0.411,0.424,1.5,2.0,0.746,3.0,5.6,8.6,5.3,1.6,0.6,1.9,2.6,12.6
2024,NBA,Jordan Goodwin,goodwjo01,25.0,PHO,PG,40,0.0,558,4.8,12.5,0.389,1.5,5.2,0.288,3.4,7.3,0.46,0.448,1.6,1.9,0.862,2.6,5.0,7.5,5.0,1.5,0.6,1.9,2.8,12.8
2024,NBA,Jordan Goodwin,goodwjo01,25.0,MEM,PG,17,12.0,497,4.8,13.7,0.349,1.4,4.4,0.311,3.4,9.3,0.367,0.399,1.4,2.2,0.633,3.5,6.4,9.9,5.6,1.8,0.7,2.0,2.4,12.3
2024,NBA,Aaron Gordon,gordoaa01,28.0,DEN,PF,73,73.0,2297,6.2,11.2,0.556,0.6,2.2,0.29,5.6,9.1,0.619,0.584,2.8,4.2,0.658,2.7,4.7,7.4,4.1,0.9,0.7,1.6,2.2,15.9
2024,NBA,Eric Gordon,gordoer01,35.0,PHO,SG,68,24.0,1893,5.2,11.8,0.443,2.9,7.5,0.378,2.4,4.2,0.561,0.565,1.0,1.2,0.797,0.3,2.0,2.3,2.6,1.3,0.6,1.4,1.5,14.2
2024,NBA,Devonte' Graham,grahade01,28.0,SAS,PG,23,0.0,313,4.4,12.4,0.352,2.9,9.5,0.301,1.5,2.9,0.52,0.468,1.5,1.8,0.813,0.6,3.6,4.1,5.6,1.0,0.2,2.0,1.6,13.1
2024,NBA,Jerami Grant,grantje01,29.0,POR,PF,54,54.0,1830,7.5,16.7,0.451,2.2,5.4,0.402,5.4,11.3,0.474,0.516,5.0,6.1,0.817,0.7,3.0,3.8,3.0,0.9,0.7,2.3,2.3,22.3
2024,NBA,RaiQuan Gray,grayra01,24.0,SAS,PF,3,0.0,39,9.2,15.7,0.588,2.8,6.5,0.429,6.5,9.2,0.7,0.676,0.0,0.0,,1.8,4.6,6.5,5.5,0.9,0.9,0.9,0.0,21.2
2024,NBA,A.J. Green,greenaj01,24.0,MIL,SG,56,0.0,614,4.9,11.5,0.423,4.0,9.9,0.408,0.8,1.6,0.519,0.599,1.0,1.1,0.895,0.5,3.2,3.8,1.8,0.5,0.2,0.7,2.9,14.8
2024,NBA,Danny Green,greenda02,36.0,PHI,SG,2,0.0,18,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0
2024,NBA,Draymond Green,greendr01,33.0,GSW,PF,55,52.0,1490,4.5,9.0,0.497,1.2,3.1,0.395,3.2,5.9,0.551,0.566,1.3,1.8,0.73,1.8,7.8,9.6,8.0,1.3,1.1,3.3,4.0,11.5
2024,NBA,Javonte Green,greenja02,30.0,CHI,SF,9,5.0,230,7.0,11.7,0.6,1.6,4.2,0.37,5.5,7.5,0.729,0.667,1.6,2.0,0.769,3.1,7.4,10.5,0.8,1.6,1.3,1.1,3.0,17.2
2024,NBA,Jalen Green,greenja05,21.0,HOU,SG,82,82.0,2601,7.8,18.4,0.423,2.8,8.4,0.332,5.0,10.1,0.498,0.498,3.9,4.9,0.804,0.6,5.3,5.9,4.0,0.9,0.4,2.6,1.6,22.3
2024,NBA,Jeff Green,greenje02,37.0,HOU,PF,78,6.0,1307,4.6,10.1,0.456,1.5,4.4,0.331,3.1,5.7,0.553,0.529,3.4,4.1,0.819,1.3,3.6,4.9,1.9,0.4,0.9,1.3,2.8,14.0
2024,NBA,Josh Green,greenjo02,23.0,DAL,SG,57,33.0,1505,4.3,8.9,0.479,1.7,4.5,0.385,2.6,4.5,0.572,0.575,0.9,1.4,0.684,1.0,3.4,4.4,3.1,1.1,0.2,1.4,2.6,11.2
2024,NBA,AJ Griffin,griffaj01,20.0,ATL,SF,20,0.0,171,3.8,13.1,0.29,2.1,8.2,0.256,1.7,4.8,0.348,0.371,0.4,0.4,1.0,0.4,3.4,3.8,1.1,0.2,0.4,1.7,1.3,10.1
2024,NBA,Quentin Grimes,grimequ01,23.0,2TM,SG,51,18.0,1025,4.3,11.5,0.372,2.8,8.4,0.338,1.4,3.1,0.466,0.495,1.2,1.6,0.756,0.5,3.0,3.5,2.3,1.2,0.2,1.0,2.6,12.6
